Drug,N.Targets,N.Seedgenes,d.avg,zscore,pvalue
C0RN6B,1,0,3.0,,0.0
C0RO9L,1,7,2.0,-0.786599826948057,0.29
C0RT3I,1,3,3.0,-0.7018100265975374,0.67
C0RTQ5,1,3,2.0,-3.0,0.0
C0RU6A,1,9,2.0,,0.0
C0RU8B,1,10,3.0,-0.01373735243264994,0.76
C0RVU2,1,7,2.0,-0.786599826948057,0.29
C0RYL8,1,9,2.0,0.03016484887033811,0.79
C0S1VK,3,9,2.0,-0.044906984505456764,0.53
C0S2AR,1,0,3.0,,0.0
C0S2VH,3,12,3.0,0.7516283835227735,1.0
C0S2VP,1,3,3.0,-0.6546536707079766,0.7
C0S4FY,1,0,3.0,,0.0
C0S6UA,1,3,3.0,,0.0
C0S7AF,1,3,2.0,-1.2340034812471594,0.33
C0S8XD,3,10,3.0,0.9896916820739783,0.94
C0S8ZG,1,9,2.0,-0.42008402520840266,0.55
C0S9ZY,1,7,2.0,,0.0
C0SBW6,1,7,2.0,-0.786599826948057,0.29
C0SDW6,1,3,3.0,-1.42488702369803,0.33
C0SGD7,1,0,3.0,,0.0
C0SLP9,1,9,2.0,0.10178104437964942,0.72
C0SM3L,2,9,2.0,-0.21853668936906215,0.53
C0SM7Z,2,12,3.0,0.4283930429534728,0.91
C0SN2O,3,3,2.3333333333333335,-2.451608389820929,0.0
C0SNU2,1,7,1.0,,0.0
C0SWI8,1,3,3.0,-0.9801960588196073,0.51
C0SX4T,1,0,3.0,,0.0
C0SXD3,3,7,2.0,-0.8626621856275071,0.35
C0SZJ2,1,10,3.0,-0.01373735243264994,0.76
C0T3KI,1,9,2.0,-0.218824895275681,0.51
C0T3KY,3,3,3.3333333333333335,-0.1706233331976894,0.51
C0T3XF,2,0,3.5,,0.0
C0T4GZ,1,10,3.0,,0.0
C0T4IE,1,10,3.0,,0.0
C0T4RD,1,9,2.0,-0.42008402520840266,0.55
C0T5VA,4,9,2.0,0.01842086128013586,0.47
C0T6ML,1,12,3.0,,0.0
C0T9VN,1,10,3.0,0.8666399694942736,0.86
C0TCY3,1,3,3.0,-1.5646967316604725,0.29
C0TF4H,1,12,3.0,0.6304883249912803,1.0
C0TL9C,3,7,2.0,-0.8626621856275071,0.35
C0TLY1,1,0,3.0,,0.0
C0TNX5,1,0,3.0,,0.0
C0TXV9,1,9,2.0,-0.6451416204711966,0.41
C0TY5F,1,3,2.0,-3.0,0.0
C0TYR2,1,3,3.0,-0.9801960588196073,0.51
C0U1HA,3,12,3.0,0.7516283835227735,1.0
C0U6AP,1,10,3.0,0.8666399694942736,0.86
C0U6WC,1,0,3.0,,0.0
C0UDC8,1,9,2.0,0.03016484887033811,0.79
C0UEA6,1,3,3.0,,0.0
C0UN1I,1,7,2.0,-1.218543591689885,0.36
C0UO6V,1,3,3.0,,0.0
C0UOT1,1,3,3.0,,0.0
C0UP1A,1,3,3.0,,0.0
C0UT4S,1,0,3.0,,0.0
C0V3KH,1,3,2.0,-2.8287422171690184,0.0
C0V4OX,1,9,2.0,-0.218824895275681,0.51
C0V4SJ,2,3,3.5,0.020004001200399715,0.51
C0V5QI,1,9,2.0,-0.4486164278269441,0.51
C0V5WI,1,10,2.0,-0.3608405662175592,0.67
C0V6QI,1,7,2.0,-0.3782843752865612,0.6
C0V7SU,3,12,3.0,0.7516283835227735,1.0
C0V8YL,1,3,3.0,,0.0
C0VB8K,1,0,3.0,,0.0
C0VC7D,1,3,2.0,-3.0,0.0
C0VD1R,1,9,2.0,,0.0
C0VD4P,1,3,3.0,0.0,0.0
C0VGQ9,1,9,2.0,,0.0
C0VK3I,1,9,2.0,-0.03843943140471891,0.68
C0VLE3,3,10,3.0,0.9896916820739783,0.94
C0VLU6,1,7,1.0,,0.0
C0VM3Y,1,9,2.0,,0.0
C0VN3D,1,0,3.0,,0.0
C0VNL1,1,9,2.0,-0.42008402520840266,0.55
C0VPS6,1,7,1.0,,0.0
C0VSY7,1,0,3.0,,0.0
C0VU2Z,1,7,2.0,-0.686204519424725,0.38
C0VU3O,1,3,2.0,-2.8287422171690184,0.0
C0VW7T,1,0,3.0,,0.0
C0W1DF,1,12,3.0,0.515580046947248,1.0
C0W2HB,1,9,2.0,-1.527525231651947,0.3
C0W4HQ,2,3,3.5,0.020004001200399715,0.51
C0W4YT,1,3,2.0,-1.7503154687891795,0.16
C0W9DL,1,9,2.0,0.03016484887033811,0.79
C0WAH3,3,7,2.0,-0.8626621856275071,0.35
C0WB6J,3,0,3.0,,0.0
C0WCX4,1,10,3.0,,0.0
C0WD4E,1,12,3.0,,0.0
C0WDO1,1,9,2.0,,0.0
C0WEB7,1,10,3.0,0.26504175103516847,0.86
C0WFN4,1,12,3.0,1.0,1.0
C0WHL2,1,9,2.0,0.10178104437964942,0.72
C0WIK8,1,3,3.0,-1.4577379737113256,0.32
C0WIZ5,1,9,2.0,,0.0
C0WLR3,1,9,2.0,-0.4486164278269441,0.51
C0WM4A,1,3,3.0,,0.0
C0WU3K,1,3,2.0,-1.2340034812471594,0.33
C0WUJ5,3,10,3.0,0.9896916820739783,0.94
C0WV1H,1,9,2.0,0.10178104437964942,0.72
C0WVT1,1,12,3.0,,0.0
C0WVZ1,3,7,2.0,-0.8626621856275071,0.35
C0WXN2,1,0,3.0,,0.0
C0X1AE,1,3,3.0,-1.4577379737113256,0.32
C0X2PF,1,12,3.0,,0.0
C0X3DU,1,0,3.0,,0.0
C0X3PE,1,12,3.0,,0.0
C0X5HE,1,12,3.0,0.6304883249912803,1.0
C0X5KJ,1,9,2.0,-0.4302763440196705,0.46
C0X7IK,3,9,2.0,-0.044906984505456764,0.53
C0X7ME,1,3,3.0,-1.5646967316604725,0.29
C0X8AC,1,3,4.0,,0.0
C0X8DC,1,0,3.0,,0.0
C0X9LJ,1,3,4.0,,0.0
C0XBO2,1,0,3.0,,0.0
C0XCD3,3,10,3.0,0.9896916820739783,0.94
C0XCS4,2,3,3.0,-0.7018100265975374,0.67
C0XHA2,4,9,2.0,-0.20863316418601893,0.47
C0XJT5,3,12,3.0,0.7516283835227735,1.0
C0XL3N,1,7,2.0,-1.218543591689885,0.36
C0XN7E,1,3,2.0,-2.8287422171690184,0.0
C0XOH5,1,9,2.0,-1.105541596785133,0.45
C0XQ8W,1,3,4.0,,0.0
C0XQB9,1,0,3.0,,0.0
C0XRC9,3,7,2.0,-0.8626621856275071,0.35
C0XS2D,2,3,2.5,-2.020404121240414,0.0
C0XW8H,1,3,3.0,-0.9801960588196073,0.51
C0XW8P,1,0,3.0,,0.0
C0XWL8,3,0,3.0,,0.0
C0Y1FD,1,10,3.0,0.26504175103516847,0.86
C0Y1KG,1,9,2.0,-1.105541596785133,0.45
C0Y1VJ,1,12,3.0,,0.0
C0Y5BR,1,3,3.0,-0.6546536707079766,0.7
C0Y5ZU,3,12,3.0,0.7516283835227735,1.0
C0Y6IK,2,3,2.5,-2.020404121240414,0.0
C0Y9XU,1,9,2.0,,0.0
C0Y9ZG,3,10,3.0,0.9896916820739783,0.94
C0YA3Z,1,9,2.0,,0.0
C0YCF1,1,9,2.0,,0.0
C0YD9K,3,9,2.0,-0.044906984505456764,0.53
C0YIF1,1,7,2.0,,0.0
C0YJI7,1,9,2.0,-0.6451416204711966,0.41
C0YK1U,1,7,2.0,,0.0
C0YM5F,1,3,4.0,1.0202040612204066,1.0
C0YO8L,3,0,3.0,,0.0
C0YSQ7,1,7,2.0,,0.0
C0YZ9H,1,3,3.0,,0.0
C0YZQ4,1,7,2.0,,0.0
C0Z2LW,1,3,3.0,-1.5646967316604725,0.29
C0Z2TG,3,7,2.0,-0.8626621856275071,0.35
C0Z4RN,1,9,2.0,,0.0
C0Z5JS,3,12,3.0,0.7516283835227735,1.0
C0Z7SV,1,9,2.0,-0.42008402520840266,0.55
C0ZA5S,1,3,4.0,,0.0
C0ZAM9,3,10,3.0,0.9896916820739783,0.94
C0ZC4E,1,3,3.0,,0.0
C0ZD2I,1,3,3.0,-0.7018100265975374,0.67
C0ZF4Y,1,9,2.0,,0.0
C0ZF8J,1,3,2.0,-3.0206041812604205,0.0
C0ZG2V,3,9,2.0,-0.044906984505456764,0.53
C0ZI1F,3,0,3.0,,0.0
C0ZIN1,1,9,2.0,-0.4302763440196705,0.46
C0ZL6F,1,3,3.0,,0.0
C0ZL6O,1,7,2.0,-0.686204519424725,0.38
C0ZNP7,1,3,3.0,0.0,0.0
C0ZQO6,1,3,2.0,-1.2340034812471594,0.33
C0ZS9N,2,12,3.0,0.8124999999999999,1.0
C0ZUR9,1,10,3.0,0.5496733646163916,0.95
C0ZV4L,1,9,2.0,,0.0
C0ZWY6,1,9,1.0,-1.6329931618554523,0.19
C0ZXV4,3,7,2.0,-0.8626621856275071,0.35
C1-MAY-02,3,9,2.0,-0.044906984505456764,0.53
C10BKY,2,0,3.0,,0.0
C10CAN,2,12,3.0,0.8124999999999999,1.0
C10CNR,1,3,3.0,-0.7018100265975374,0.67
C10CPM,1,10,3.0,,0.0
C10DIY,2,3,2.5,-2.7967111315597797,0.0
C10ETF,1,10,3.0,0.26504175103516847,0.86
C10GCK,1,0,3.0,,0.0
C10MDY,1,9,2.0,-0.4486164278269441,0.51
C10MGH,1,12,3.0,0.17309692896316634,0.93
C10NDO,1,3,3.0,-1.4577379737113256,0.32
C10NPU,1,7,2.0,-1.218543591689885,0.36
C10PFH,1,9,2.0,-0.03843943140471891,0.68
C10UWF,1,10,3.0,0.4730499167912658,0.93
C10VOI,1,0,3.0,,0.0
C10VPI,1,12,3.0,0.515580046947248,1.0
C10WZR,3,9,2.0,0.03016484887033811,0.79
C10XER,1,3,2.0,-2.8287422171690184,0.0
C12BJD,1,3,3.0,0.0,0.0
C12ETD,1,7,2.0,,0.0
C12FNX,1,7,2.0,-0.786599826948057,0.29
C12FTL,1,9,2.0,,0.0
C12GTQ,1,10,3.0,,0.0
C12HYU,1,9,2.0,,0.0
C12JEM,1,0,3.0,,0.0
C12JKN,1,12,3.0,,0.0
C12KEZ,3,10,3.0,0.9896916820739783,0.94
C12KNB,3,9,2.0,-0.044906984505456764,0.53
C12MUH,1,3,2.0,-1.2340034812471594,0.33
C12PEW,1,9,2.0,,0.0
C12PJQ,1,12,3.0,0.17309692896316634,0.93
C12QCM,1,9,2.0,,0.0
C12SGH,3,9,2.0,-0.21853668936906215,0.53
C12UDR,1,7,2.0,,0.0
C12XFM,1,3,3.0,-0.6546536707079766,0.7
C12ZGN,1,7,2.0,-1.218543591689885,0.36
C13AIC,1,0,3.0,,0.0
C13AJC,3,0,3.0,,0.0
C13AQX,1,12,3.0,,0.0
C13BZU,1,12,3.0,0.17309692896316634,0.93
C13EIL,3,3,2.3333333333333335,-2.451608389820929,0.0
C13FGZ,1,10,3.0,,0.0
C13FZK,1,3,4.0,1.0202040612204066,1.0
C13GAP,1,7,2.0,-0.3782843752865612,0.6
C13GAW,1,9,2.0,,0.0
C13HXO,1,10,3.0,1.4325377000034545,1.0
C13IQL,1,9,2.0,-0.03843943140471891,0.68
C13MLD,1,12,3.0,0.17309692896316634,0.93
C13OVI,2,9,2.0,-0.42008402520840266,0.55
C13QDH,1,10,3.0,0.26504175103516847,0.86
C13RTP,1,0,3.0,,0.0
C13RUW,1,3,3.0,-0.7018100265975374,0.67
C13TPH,1,7,1.0,,0.0
C13VFZ,1,7,2.0,-1.199593427059311,0.41
C13WSH,1,12,3.0,0.515580046947248,1.0
C13XPC,1,9,2.0,,0.0
C14APV,1,9,2.0,,0.0
C14DEI,1,9,2.0,-0.218824895275681,0.51
C14DLY,3,3,2.3333333333333335,-2.451608389820929,0.0
C14EFU,2,9,2.0,-0.21853668936906215,0.53
C14FGL,4,3,3.5,0.2732805011048329,0.67
C14GNR,1,10,3.0,,0.0
C14GVA,1,10,3.0,-0.01373735243264994,0.76
C14HXU,1,12,3.0,0.515580046947248,1.0
C14IWG,1,0,3.0,,0.0
C14JQE,1,9,2.0,,0.0
C14NBG,3,7,2.0,-0.8626621856275071,0.35
C14OBQ,3,9,2.0,-0.044906984505456764,0.53
C14OGA,1,10,3.0,0.4730499167912658,0.93
C14OIP,1,0,3.0,,0.0
C14PVH,1,9,2.0,-0.4302763440196705,0.46
C14RPI,1,12,3.0,0.515580046947248,1.0
C14SIK,1,3,3.0,,0.0
C14SLX,1,3,2.0,-3.0,0.0
C14SNF,3,10,3.0,0.9896916820739783,0.94
C14YRS,1,0,3.0,,0.0
C15AKU,1,0,3.0,,0.0
C15BSO,3,3,3.3333333333333335,-0.1706233331976894,0.51
C15FMY,3,9,2.0,-0.21853668936906215,0.53
C15HXP,1,7,1.0,,0.0
C15LKR,1,12,3.0,,0.0
C15LUS,1,9,2.0,,0.0
C15NCI,1,12,3.0,,0.0
C15QMA,3,7,2.0,-0.8626621856275071,0.35
C15QVF,3,3,2.3333333333333335,-2.451608389820929,0.0
C15RNW,2,9,2.0,-0.044906984505456764,0.53
C15RWA,1,12,3.0,0.515580046947248,1.0
C15SEC,1,0,3.0,,0.0
C15TEH,3,0,3.0,,0.0
C15VPC,1,12,3.0,,0.0
C15VTJ,2,10,3.0,0.4730499167912658,0.93
C15WPY,1,12,3.0,,0.0
C15YND,1,3,3.0,-0.6546536707079766,0.7
C16AHN,1,9,2.0,,0.0
C16AQH,1,12,3.0,0.6304883249912803,1.0
C16AXO,3,9,2.0,-0.21853668936906215,0.53
C16EGI,2,7,2.0,-0.686204519424725,0.38
C16EOU,1,3,3.0,,0.0
C16FRV,1,9,3.0,0.9615239476408236,1.0
C16HDK,1,3,3.0,,0.0
C16IKG,1,3,3.0,,0.0
C16JFX,1,3,4.0,,0.0
C16JWF,1,10,3.0,0.8666399694942736,0.86
C16MNJ,3,3,2.3333333333333335,-2.451608389820929,0.0
C16NBP,1,0,3.0,,0.0
C16OJD,1,3,3.0,,0.0
C16PSG,1,12,3.0,,0.0
C16TZW,1,0,3.0,,0.0
C16VBD,1,3,3.0,-0.6546536707079766,0.7
C16VCG,1,12,3.0,0.515580046947248,1.0
C16VXA,1,7,2.0,,0.0
C16XRI,1,7,2.0,,0.0
C16YKH,1,7,2.0,-0.786599826948057,0.29
C16ZON,1,9,2.0,-1.105541596785133,0.45
C17AVT,1,9,2.0,,0.0
C17AZU,1,9,2.0,-0.4486164278269441,0.51
C17BRZ,1,3,4.0,1.0202040612204066,1.0
C17HTP,1,12,3.0,,0.0
C17HUV,1,0,3.0,,0.0
C17IAT,1,10,3.0,-0.01373735243264994,0.76
C17JAZ,4,12,3.0,0.7517141312298234,0.97
C17JIV,1,0,3.0,,0.0
C17KQI,1,3,3.0,-1.5646967316604725,0.29
C17LIA,4,7,2.0,-0.936507936507936,0.29
C17MUY,1,9,2.0,,0.0
C17NBC,3,9,2.0,-0.044906984505456764,0.53
C17NYJ,1,3,3.0,-1.4577379737113256,0.32
C17OZU,1,10,3.0,0.26504175103516847,0.86
C17QKF,3,9,2.0,-0.21853668936906215,0.53
C17RIB,2,3,2.5,-2.020404121240414,0.0
C17TBC,1,0,3.0,,0.0
C17XZS,3,3,3.3333333333333335,0.007088990167652055,0.67
C17YVO,1,10,3.0,0.4730499167912658,0.93
C18DXV,1,9,2.0,-1.105541596785133,0.45
C18EVN,1,3,3.0,-1.5646967316604725,0.29
C18EVT,1,0,3.0,,0.0
C18FYB,1,12,2.0,-1.5481405396264196,0.24
C18GQC,3,0,3.0,,0.0
C18JAM,1,7,1.0,,0.0
C18JBK,1,9,2.0,,0.0
C18KDZ,1,10,3.0,,0.0
C18MRG,2,7,2.0,-0.686204519424725,0.38
C18NSI,1,9,2.0,-0.6451416204711966,0.41
C18NTQ,3,9,2.0,-0.044906984505456764,0.53
C18OFS,3,10,3.0,0.9896916820739783,0.94
C18OLB,1,3,3.0,,0.0
C18QBV,1,3,3.0,,0.0
C18QJF,3,3,3.3333333333333335,-0.1706233331976894,0.51
C18SWX,1,3,2.0,-2.8287422171690184,0.0
C18TEI,1,12,3.0,0.6304883249912803,1.0
C18TPG,3,9,2.0,-0.21853668936906215,0.53
C18UVB,1,7,2.0,-1.199593427059311,0.41
C18WDP,1,0,3.0,,0.0
C18WQE,2,3,2.5,-2.020404121240414,0.0
C18WRI,1,0,3.0,,0.0
C18XJI,1,9,3.0,0.9615239476408236,1.0
C18XWV,1,10,2.0,-0.3608405662175592,0.67
C19BEF,1,12,3.0,,0.0
C19BYP,1,12,3.0,,0.0
C19CRS,1,3,3.0,-1.4577379737113256,0.32
C19DIA,1,12,3.0,0.515580046947248,1.0
C19DST,1,7,2.0,-1.199593427059311,0.41
C19FNV,1,0,3.0,,0.0
C19GJV,1,3,2.0,-3.0,0.0
C19HFO,3,9,2.0,-0.21853668936906215,0.53
C19IVD,3,10,3.0,0.9896916820739783,0.94
C19KXV,1,9,2.0,-1.105541596785133,0.45
C19LEV,1,3,3.0,0.0,0.0
C19NOQ,1,12,3.0,0.17309692896316634,0.93
C19PLO,1,3,3.0,-1.5646967316604725,0.29
C19RXP,1,7,2.0,-0.686204519424725,0.38
C19RZV,1,0,3.0,,0.0
C19TPY,1,12,3.0,0.17309692896316634,0.93
C19USV,1,9,2.0,-1.105541596785133,0.45
C19VLP,1,3,2.0,-3.0,0.0
C19WHN,1,9,2.0,-0.6451416204711966,0.41
C19WPN,1,10,3.0,,0.0
C19WQH,1,3,3.0,,0.0
C19WRY,2,10,3.5,1.4991914030326596,0.97
C19XOR,1,3,3.0,,0.0
C19XQV,1,0,3.0,,0.0
C19YVT,3,7,2.0,-0.8626621856275071,0.35
C1A0FV,1,12,2.0,-1.5481405396264196,0.24
C1A2IB,3,9,2.0,-0.044906984505456764,0.53
C1A2QH,1,3,3.0,,0.0
C1A4CH,2,0,3.0,,0.0
C1A5ET,1,3,4.0,1.0202040612204066,1.0
C1A6CD,1,9,2.0,,0.0
C1A7DH,1,3,2.0,-1.2340034812471594,0.33
C1A7XY,1,9,2.0,,0.0
C1A8HL,5,10,3.0,0.9104642797653196,0.88
C1AB5Q,1,9,2.0,0.03016484887033811,0.79
C1AB6P,3,0,3.0,,0.0
C1AGW7,3,3,3.3333333333333335,-0.1706233331976894,0.51
C1AIH7,3,12,3.0,0.7516283835227735,1.0
C1AIL9,1,9,2.0,-0.6451416204711966,0.41
C1AM0S,1,7,2.0,-0.3782843752865612,0.6
C1AQ9P,3,9,2.0,-0.044906984505456764,0.53
C1AS0K,1,3,3.0,,0.0
C1AU3Y,1,3,3.0,,0.0
C1AW3S,1,3,3.0,,0.0
C1B5QK,1,3,3.0,,0.0
C1B7ZE,3,9,2.0,-0.21853668936906215,0.53
C1B8TF,2,3,2.5,-1.7732413898671457,0.0
C1B9YV,1,7,2.0,-0.48938002129522234,0.41
C1B9ZO,1,0,3.0,,0.0
C1BE5U,3,3,3.3333333333333335,-0.1706233331976894,0.51
C1BGV2,1,12,2.0,-1.5481405396264196,0.24
C1BLR8,1,9,2.0,-1.105541596785133,0.45
C1BMZ2,1,3,3.0,-1.5646967316604725,0.29
C1BOK3,5,7,2.0,-0.7602650560541636,0.24
C1BOT2,2,0,3.0,,0.0
C1BPI8,1,10,3.0,-0.01373735243264994,0.76
C1BRY0,1,9,2.0,-0.6451416204711966,0.41
C1BT9R,1,3,3.0,,0.0
C1BUZ6,1,9,2.0,,0.0
C1BVA3,1,12,3.0,0.6304883249912803,1.0
C1BVX6,1,3,3.0,,0.0
C1BYH6,1,3,3.0,-1.4577379737113256,0.32
C1C2DH,2,9,2.0,-0.218824895275681,0.51
C1C2WL,1,0,3.0,,0.0
C1C4NS,1,3,3.0,-1.5646967316604725,0.29
C1C4PF,1,10,3.0,0.26504175103516847,0.86
C1C5GT,1,9,2.0,-0.4486164278269441,0.51
C1C6OS,1,12,3.0,,0.0
C1C6UV,1,0,3.0,,0.0
C1C7WU,1,3,3.0,-1.4577379737113256,0.32
C1C9DI,1,3,2.0,-1.2340034812471594,0.33
C1C9LI,5,9,2.2,0.17020878053446298,0.48
C1CA6D,3,12,3.0,0.7516283835227735,1.0
C1CM6O,1,0,3.0,,0.0
C1COT8,1,10,3.0,0.4730499167912658,0.93
C1CTI8,1,0,3.0,,0.0
C1CUV9,1,9,2.0,,0.0
C1CWF9,1,3,3.0,,0.0
C1CWL8,2,9,2.0,-0.4486164278269441,0.51
C1D0RN,2,3,3.5,0.020004001200399715,0.51
C1D3IV,1,10,3.0,0.8666399694942736,0.86
C1D4WM,1,7,1.0,,0.0
C1D8PB,1,3,3.0,,0.0
C1D9ZU,1,3,2.0,-3.0,0.0
C1DB0X,1,7,2.0,,0.0
C1DI5Z,1,0,3.0,,0.0
C1DI9G,1,12,3.0,0.515580046947248,1.0
C1DJ7W,1,7,1.0,,0.0
C1DKO0,1,7,2.0,-0.786599826948057,0.29
C1DO4U,2,3,3.5,0.020004001200399715,0.51
C1DPO0,1,9,1.0,-1.6329931618554523,0.19
C1DQ9B,1,3,3.0,-1.5646967316604725,0.29
C1DUO9,1,12,3.0,0.8124999999999999,1.0
C1DYX5,1,10,3.0,-0.01373735243264994,0.76
C1E2DV,4,0,3.0,,0.0
C1E4CX,1,7,2.0,,0.0
C1EA6U,1,3,3.0,,0.0
C1EAF5,1,7,2.0,,0.0
C1EAZ3,1,3,3.0,-0.6546536707079766,0.7
C1EB8Q,1,7,2.0,-1.199593427059311,0.41
C1EC2O,2,3,3.0,,0.0
C1ECI8,1,9,2.0,-1.105541596785133,0.45
C1ED8S,1,9,2.0,-0.42008402520840266,0.55
C1EF0B,4,12,3.0,0.7516283835227735,1.0
C1EFK9,1,10,3.0,0.8666399694942736,0.86
C1EFU6,1,3,2.0,-3.0,0.0
C1EHX3,1,3,4.0,0.8336157713463014,1.0
C1EIF5,1,9,2.0,-0.218824895275681,0.51
C1EKA8,1,9,2.0,,0.0
C1EL8Z,1,3,3.0,-1.5646967316604725,0.29
C1ENZ0,1,7,2.0,-1.199593427059311,0.41
C1EVN3,1,9,2.0,0.03016484887033811,0.79
C1EVX0,1,10,3.0,,0.0
C1EY6B,1,0,3.0,,0.0
C1EYR7,1,10,3.0,,0.0
C1F2MP,2,3,3.5,0.020004001200399715,0.51
C1F2RH,1,12,3.0,,0.0
C1F3NK,1,9,2.0,,0.0
C1F3PN,1,10,3.0,,0.0
C1F4ZY,1,3,3.0,,0.0
C1F8IK,3,12,3.0,0.7516283835227735,1.0
C1F9PV,1,9,2.0,,0.0
C1FBL2,1,10,3.0,,0.0
C1FE8D,1,9,2.0,-0.42008402520840266,0.55
C1FNK2,1,3,2.0,-2.8287422171690184,0.0
C1FO3N,3,9,2.0,-0.044906984505456764,0.53
C1FOR4,1,10,3.0,-0.01373735243264994,0.76
C1FPQ0,1,7,2.0,,0.0
C1FSA3,1,3,3.0,,0.0
C1FU3P,3,7,2.0,-0.8626621856275071,0.35
C1FWM3,1,3,4.0,,0.0
C1FYA8,2,3,2.5,-1.7732413898671457,0.0
C1FZ3N,3,10,3.0,0.9896916820739783,0.94
C1FZ8D,1,0,3.0,,0.0
C1FZY9,3,9,2.0,-0.21853668936906215,0.53
C1G0EZ,4,3,3.5,0.2732805011048329,0.67
C1G2AL,1,12,3.0,0.6458185332889473,1.0
C1G2CB,1,3,2.0,-1.2340034812471594,0.33
C1G2ZC,1,9,2.0,-0.218824895275681,0.51
C1G3UQ,1,0,3.0,,0.0
C1G6DM,2,0,3.0,,0.0
C1G9XK,1,0,3.0,,0.0
C1GC0O,1,7,1.0,,0.0
C1GE7P,1,12,3.0,0.515580046947248,1.0
C1GOU9,1,10,3.0,0.26504175103516847,0.86
C1GU3V,1,7,2.0,-1.218543591689885,0.36
C1GUX2,3,9,2.0,-0.21853668936906215,0.53
C1GV0Q,1,9,2.0,-0.218824895275681,0.51
C1GWK7,1,0,3.0,,0.0
C1GY2T,1,3,3.0,-1.5646967316604725,0.29
C1H2ZT,3,0,3.0,,0.0
C1H3PM,1,3,3.0,0.0,0.0
C1H5LA,1,7,2.0,,0.0
C1H5RP,3,10,3.0,0.9896916820739783,0.94
C1H7JD,1,12,3.0,0.17309692896316634,0.93
C1H7KW,1,7,2.0,-0.686204519424725,0.38
C1H7VK,3,9,2.0,-0.005547087302713301,0.47
C1H8IU,1,3,3.0,,0.0
C1H8NR,1,3,2.0,-3.0,0.0
C1H8YR,1,9,2.0,-0.42008402520840266,0.55
C1H9ML,1,12,2.0,-1.5481405396264196,0.24
C1HAU4,1,7,2.0,,0.0
C1HB8W,1,3,4.0,,0.0
C1HDJ5,1,7,2.0,-1.199593427059311,0.41
C1HE4A,1,0,3.0,,0.0
C1HFI9,1,3,3.0,,0.0
C1HFK3,1,3,3.0,,0.0
C1HFX4,1,0,3.0,,0.0
C1HG4A,3,3,3.3333333333333335,-0.1706233331976894,0.51
C1HI5E,1,10,3.0,0.8666399694942736,0.86
C1HI5T,1,3,3.0,,0.0
C1HI6G,1,9,2.0,-0.4486164278269441,0.51
C1HJ5C,1,9,2.0,-0.218824895275681,0.51
C1HJQ9,3,3,2.3333333333333335,-2.451608389820929,0.0
C1HMD9,1,12,3.0,0.515580046947248,1.0
C1HN8Y,1,7,2.0,,0.0
C1HPT4,2,9,2.0,,0.0
C1HQ0V,1,7,2.0,-1.218543591689885,0.36
C1HRZ7,2,9,2.0,0.10178104437964942,0.72
C1HU5F,1,0,3.0,,0.0
C1HX3A,3,9,2.0,-0.21853668936906215,0.53
C1I0OB,1,10,3.0,,0.0
C1I0QG,3,3,3.3333333333333335,-0.1706233331976894,0.51
C1I2UD,1,12,2.0,-1.5481405396264196,0.24
C1I5DU,1,10,3.0,,0.0
C1I5PF,2,10,3.0,0.4730499167912658,0.93
C1I6VN,2,3,2.5,-2.020404121240414,0.0
C1I7BA,1,7,2.0,-1.218543591689885,0.36
C1I9LG,1,9,2.0,-0.218824895275681,0.51
C1I9ZN,1,0,3.0,,0.0
C1IA0Q,2,10,3.0,0.4730499167912658,0.93
C1IA7U,1,7,1.0,,0.0
C1IBC7,1,12,3.0,0.515580046947248,1.0
C1ICK8,2,3,2.5,-2.7967111315597797,0.0
C1IEF6,1,9,2.0,-0.4486164278269441,0.51
C1IK6G,1,7,2.0,,0.0
C1ILM9,1,9,2.0,,0.0
C1INT8,1,3,3.0,-0.7018100265975374,0.67
C1IO8J,1,7,2.0,,0.0
C1IP9F,1,9,2.0,-0.218824895275681,0.51
C1IPQ6,1,7,2.0,-0.686204519424725,0.38
C1IQ9L,1,0,3.0,,0.0
C1IU3K,1,10,3.0,,0.0
C1IU7P,1,12,3.0,0.515580046947248,1.0
C1IV2T,1,10,3.0,,0.0
C1IVD0,1,3,3.0,,0.0
C1IW3D,1,10,2.0,-0.3608405662175592,0.67
C1IW5M,1,3,3.0,-0.7018100265975374,0.67
C1IZB3,1,9,2.0,-1.105541596785133,0.45
C1J0WY,2,9,2.0,-0.42008402520840266,0.55
C1J4BE,1,7,1.0,,0.0
C1J5QH,1,3,2.0,-3.0206041812604205,0.0
C1J8ZR,1,7,2.0,-0.786599826948057,0.29
C1JAC5,1,0,3.0,,0.0
C1JCB9,1,12,2.0,-1.5481405396264196,0.24
C1JH4L,1,3,3.0,0.0,0.0
C1JK7V,3,9,2.0,-0.044906984505456764,0.53
C1JKZ3,1,10,3.0,-0.01373735243264994,0.76
C1JL4P,1,9,2.0,,0.0
C1JL9O,1,9,2.0,-0.6451416204711966,0.41
C1JP2L,1,7,2.0,-1.199593427059311,0.41
C1JPD6,3,3,2.3333333333333335,-2.451608389820929,0.0
C1JSH9,3,0,3.0,,0.0
C1JV9N,1,10,3.0,,0.0
C1K0DF,1,10,3.0,-0.01373735243264994,0.76
C1K0IO,3,12,3.0,0.7516283835227735,1.0
C1K0ZH,3,9,2.0,-0.21853668936906215,0.53
C1K2PA,1,3,3.0,0.0,0.0
C1K2QE,1,9,2.0,-1.105541596785133,0.45
