"ID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"O95104","SCAF4",-1.38057183269351,22.6547738693467,-9.71198913129111,1.56204714797753e-18,1.50552387328244e-17,31.3630069177627
"O95139","NDUFB6",-1.50852697514657,20.5452261306533,-9.70694307835958,1.61561222339944e-18,1.55437994518163e-17,31.3296884282958
"O95140","MFN2",-1.39796928672466,19.7778894472362,-9.70424318806662,1.64501852040913e-18,1.57986059322418e-17,31.3118639207524
"O95154","AKR7A3",2.42082238836123,24.0723618090452,9.70358067823268,1.652315332042e-18,1.58405478729629e-17,31.3074903437524
"O95155","UBE4B",2.02173166296204,26.205527638191,9.69268083787553,1.77709314880751e-18,1.70066241692074e-17,31.2355501383105
"O95159","ZFPL1",1.87613659325115,23.6110552763819,9.68684899221326,1.84765831732098e-18,1.76506864341953e-17,31.1970712226619
"O95163","IKBKAP",-0.928793695696175,24.2020100502513,-9.68633185745595,1.85404856005597e-18,1.76804948222621e-17,31.1936595347159
"O95166","GABARAP;GABARAPL1",-1.67821782178223,21.8517587939699,-9.68568817278581,1.86203330122478e-18,1.77253768657084e-17,31.1894130519612
"O95167","NDUFA3",-0.93248130935558,25.2130653266332,-9.6794207729369,1.94158896865832e-18,1.84502136266002e-17,31.1480714080015
"O95168","NDUFB4",1.64202869266513,23.3482412060301,9.67750443970473,1.96658235459824e-18,1.86549312128293e-17,31.1354326279917
"O95169","NDUFB8",-2.47237825823404,17.0180904522613,-9.67069890641455,2.05795631529868e-18,1.94875127790192e-17,31.0905554444291
"O95182","NDUFA7",1.83604768640115,25.4150753768844,9.66714668469885,2.10731476040033e-18,1.99200190725255e-17,31.067135847325
"O95183","VAMP5",-1.24234188725,23.6050251256281,-9.65671358996263,2.25919528106684e-18,2.13184448250059e-17,30.998369064142
"O95197","RTN3",1.34432208526974,29.843216080402,9.65086310919404,2.34907826654811e-18,2.21279898732154e-17,30.9598190712027
"O95202","LETM1",-1.90396039603968,20.7663316582915,-9.64397035195137,2.45954733400621e-18,2.31282998869071e-17,30.9144122068084
"O95210","STBD1",-1.78961406344724,21.0246231155779,-9.62692879973961,2.75535132488816e-18,2.58649038431775e-17,30.802199701936
"O95218","ZRANB2",-2.1248535057588,19.6417085427136,-9.62044822141982,2.8769024029013e-18,2.69378548131171e-17,30.7595464517937
"O95219","SNX4",2.00445544554445,23.8326633165829,9.62030670719926,2.87961532864466e-18,2.69378548131171e-17,30.7586151643323
"O95232","LUC7L3",-1.37872297433833,23.3160804020101,-9.61645479026861,2.95444441061038e-18,2.75901225011577e-17,30.7332681061103
"O95236","APOL3",-1.76894322085274,21.8100502512563,-9.6158445646321,2.96647509062412e-18,2.76547083017321e-17,30.7292529338727
"O95248","SBF1",1.44632248939175,28.8587939698492,9.59345862948222,3.44316392259044e-18,3.20433516857944e-17,30.5820223201243
"O95249","GOSR1",-1.67911699333205,20.4552763819095,-9.58961690711697,3.5323087331978e-18,3.28164833683858e-17,30.5567683026258
"O95255","ABCC6",3.09398868458265,26.2939698492462,9.58641757547206,3.6082961626448e-18,3.34649354226765e-17,30.5357399651403
"O95260","ATE1",-1.64282683370386,24.991959798995,-9.58303976101331,3.69028739519561e-18,3.41667533318881e-17,30.5135413208672
"O95292","VAPB",-1.63364316023446,22.0964824120603,-9.56336052954147,4.20616618186019e-18,3.88764795646463e-17,30.3842690579871
"O95295","SNAPIN",-1.70950697110531,20.8809045226131,-9.55821189935802,4.35258142474619e-18,4.01611053986393e-17,30.3504641382958
"O95297","MPZL1",-1.40239442311587,21.1311557788945,-9.55626011128739,4.40940105549242e-18,4.06160673033177e-17,30.3376508407216
"O95298","NDUFC2;NDUFC2-KCTD14",-2.34377652050927,20.0824120603015,-9.55462831080648,4.45747101500728e-18,4.09890234322183e-17,30.3269389774918
"O95299","NDUFA10",-1.35427359062443,20.7934673366834,-9.55141718848772,4.55359190093615e-18,4.18018190294767e-17,30.3058617324997
"O95302","FKBP9",-2.16885229339266,18.91608040201,-9.5483258523202,4.6480736211853e-18,4.25968374063541e-17,30.2855732359352
"O95336","PGLS",-1.7459789856537,20.7381909547739,-9.54316726325092,4.81009755047375e-18,4.40071022934206e-17,30.2517227725125
"O95340","PAPSS2",-1.23662356031531,23.4613065326633,-9.54167875548208,4.85788491258285e-18,4.43692292607018e-17,30.2419565105403
"O95342","ABCB11",-1.73980602141852,21.8095477386935,-9.53259083406466,5.1600574818656e-18,4.70496303616312e-17,30.1823420123049
"O95352","ATG7",-1.24946453829064,22.3688442211055,-9.53185291777432,5.1853982410364e-18,4.72010913961007e-17,30.1775023978838
"O95359","TACC2",-0.981945847646145,26.472864321608,-9.5186354400748,5.66084222186097e-18,5.14423090648778e-17,30.0908395188203
"O95363","FARS2",-1.15021216407367,25.7266331658291,-9.51656950366274,5.73897496492583e-18,5.20648282472382e-17,30.0772978948694
"O95372","LYPLA2",2.87497474237215,26.4316582914573,9.51184623489071,5.92165819557972e-18,5.36321706256273e-17,30.0463423640994
"O95373","IPO7",-1.07770256617505,24.7643216080402,-9.49988231474363,6.41067458543339e-18,5.79640760592614e-17,29.9679586686774
"O95376","ARIH2",-1.10901192160044,24.5261306532663,-9.49770997217217,6.50368031088009e-18,5.87068438078942e-17,29.9537301784525
"O95379","TNFAIP8",-1.52474237219646,20.9075376884422,-9.49550336948043,6.59952632592208e-18,5.94727314071011e-17,29.9392785470906
"O95394","PGM3",-1.38740149525163,22.0949748743719,-9.49004488450992,6.84269784140149e-18,6.15615095315438e-17,29.903534917401
"O95396","MOCS3",-2.10287936956968,18.770351758794,-9.48076807399531,7.27657756390741e-18,6.53562373555604e-17,29.8428056961334
"O95400","CD2BP2",-0.967205496059893,21.7949748743719,-9.47534805498301,7.5426207215619e-18,6.76334166525459e-17,29.8073347834415
"O95406","CNIH1",-0.828864417053946,25.3155778894472,-9.46124069360614,8.28129843381308e-18,7.41340738934227e-17,29.7150463192042
"O95425","SVIL",-1.26937765205096,22.3085427135678,-9.4606691911745,8.31269318344942e-18,7.42921190791918e-17,29.7113087291038
"O95429","BAG4",1.41063851283074,24.2422110552764,9.45837978083973,8.43964987366649e-18,7.53022885592652e-17,29.6963369908834
"O95433","AHSA1",-1.340260658719,23.6914572864322,-9.45653148990384,8.54354964086701e-18,7.61037444945106e-17,29.6842509867243
"O95445","APOM",-2.03595675894126,21.9894472361809,-9.44344571391199,9.31643374620876e-18,8.27245480992848e-17,29.5987086617972
"O95453","PARN",2.04066478076374,24.9,9.44342983543445,9.31741257489632e-18,8.27245480992848e-17,29.5986048909322
"O95456","PSMG1",-1.8137300464741,21.1582914572864,-9.44028231501699,9.51347410334184e-18,8.43268106176546e-17,29.5780361684222
"O95466","FMNL1",-0.959153364316048,24.5286432160804,-9.43800160042886,9.65809917507925e-18,8.54686452367488e-17,29.5631335718553
"O95470","SGPL1",-1.25505152556078,23.0502512562814,-9.43265953220794,1.00054636879851e-17,8.83979447074108e-17,29.528232940371
"O95477","ABCA1",-1.14941402303501,23.886432160804,-9.43052567141374,1.01476629437636e-17,8.95080155577973e-17,29.5142941845924
"O95479","H6PD",-1.4961911497273,20.6542713567839,-9.42998619977437,1.01839300611257e-17,8.96816121180891e-17,29.5107704519847
"O95486","SEC24A",-1.88918973530012,19.5894472361809,-9.42786962702168,1.03274699086998e-17,9.07977720265692e-17,29.4969461226825
"O95487","SEC24B",-0.894251363911966,27.5140703517588,-9.41578738337926,1.1186211703479e-17,9.81880627933616e-17,29.4180541439232
"O95497","VNN1",-0.99570620327361,25.0165829145729,-9.41529521909989,1.12226580758817e-17,9.83483180166813e-17,29.4148413422619
"O95544","NADK",1.7210951707415,24.6366834170854,9.40991325579125,1.16289960620614e-17,1.01744306970172e-16,29.3797126164031
"O95563","MPC2",-1.51295211153776,22.3984924623116,-9.40947759862346,1.16625209850668e-17,1.01872780236278e-16,29.3768693678193
"O95571","ETHE1",-1.51543746211371,25.61608040201,-9.40743155391391,1.1821258974005e-17,1.03092818181363e-16,29.3635168546627
"O95573","ACSL3",-1.3114164477674,25.7145728643216,-9.40192134493118,1.22595178536373e-17,1.06694111399535e-16,29.3275627318177
"O95613","PCNT",-1.49073550212167,20.935175879397,-9.40174668348109,1.2273670665898e-17,1.06694111399535e-16,29.326423198481
"O95630","STAMBP",-2.07878359264502,19.2693467336683,-9.3936995057353,1.29436509040285e-17,1.12337592998526e-16,29.2739303431754
"O95639","CPSF4",-1.75966861992326,21.3175879396985,-9.38532201793191,1.36797704720437e-17,1.18536088048622e-16,29.2193013051563
"O95671","ASMTL",1.48181450798138,24.3356783919598,9.3839045615089,1.38083730105211e-17,1.1945899658862e-16,29.2100600341254
"O95674","CDS2",-1.29014952515663,21.886432160804,-9.38334603921712,1.3859375867162e-17,1.19708698584257e-16,29.2064188320757
"O95684","FGFR1OP",-1.32814710042441,23.7597989949749,-9.36755509125344,1.53814856033491e-17,1.32643847938291e-16,29.103506948086
"O95714","HERC2",-1.54639321074971,22.1562814070352,-9.35849607008645,1.63285403515113e-17,1.40586652357678e-16,29.0444984448491
"O95718","ESRRB",-0.958951303293624,23.7020100502513,-9.34736408927111,1.75720129604795e-17,1.51052264033884e-16,28.972017636413
"O95721","SNAP29",-2.03969488785619,19.1321608040201,-9.34618670976106,1.7708911705688e-17,1.51987437448659e-16,28.9643536386668
"O95747","OXSR1",-1.29087694483741,21.6623115577889,-9.3448079443732,1.78705745030151e-17,1.53131848395883e-16,28.9553792259135
"O95749","GGPS1",-2.22020610224294,19.9798994974874,-9.34310721805431,1.80720097580633e-17,1.54612906268747e-16,28.9443098763278
"O95757","HSPA4L",-2.35606183067294,21.1417085427136,-9.34255708891544,1.8137649272029e-17,1.54929335882876e-16,28.9407294738579
"O95758","PTBP3",-1.31009294807044,24.6251256281407,-9.34178206399294,1.82305248343912e-17,1.55477046970904e-16,28.935685523415
"O95777","LSM8",-1.71215397049916,19.7597989949749,-9.33400802488339,1.91886830990246e-17,1.6339088112823e-16,28.8851002613078
"O95782","AP2A1",2.20233380480899,26.6608040201005,9.32756377358949,2.00207629032718e-17,1.70207963864765e-16,28.8431803807563
"O95786","DDX58",-1.8928975550617,20.6331658291457,-9.32368386441173,2.05389295714905e-17,1.74339077226137e-16,28.8179470403115
"O95793","STAU1",-1.22694483734091,21.9155778894472,-9.31930345905874,2.11399719835751e-17,1.79159605823183e-16,28.7894636389535
"O95801","TTC4",-0.850949686805421,25.1165829145729,-9.31878198997482,2.12126780225274e-17,1.79494444550556e-16,28.7860731589846
"O95810","SDPR",-1.34623156193176,21.2934673366834,-9.31778228836064,2.13527574440939e-17,1.80397436719087e-16,28.7795735226454
"O95816","BAG2",2.92165083855314,25.6793969849246,9.31616806232398,2.1580888052303e-17,1.82040345863966e-16,28.7690790884421
"O95817","BAG3",-1.22028692665193,26.2030150753769,-9.31588019105601,2.16218252466632e-17,1.82101571820417e-16,28.7672076500123
"O95819","MAP4K4",-1.27989492826842,23.8597989949749,-9.31181576253908,2.22081189003544e-17,1.86748520830818e-16,28.7407874111952
"O95822","MLYCD",1.78595675894115,21.8374371859296,9.30980455862475,2.25040515515384e-17,1.8894317816641e-16,28.7277155474597
"O95825","CRYZL1",-1.85078803798751,20.4628140703518,-9.3061232664563,2.30559126416131e-17,1.93276464578607e-16,28.7037917941719
"O95831","AIFM1",-1.17525762780364,23.0628140703518,-9.30470398419375,2.32722508397649e-17,1.9478801902571e-16,28.6945692481026
"O95834","EML2",-1.56187108506774,23.1763819095477,-9.30341531953422,2.3470426162904e-17,1.96143113234656e-16,28.6861959409595
"O95848","NUDT14",-0.749585774904237,28.9110552763819,-9.30265011327024,2.3588894926047e-17,1.96828942693111e-16,28.6812241062113
"O95861","BPNT1",-1.06607395433428,23.7165829145729,-9.29701190987362,2.44803143817998e-17,2.03952326444363e-16,28.6445955479561
"O95865","DDAH2",-1.57316629622152,19.835175879397,-9.29344264831625,2.50618500744999e-17,2.08476035927417e-16,28.6214123999943
"O95870","ABHD16A",-1.30892099414029,21.9306532663317,-9.29198348485935,2.53035248089425e-17,2.10163070110525e-16,28.6119358235179
"O95881","TXNDC12",-1.42312588401705,21.7437185929648,-9.29145708121465,2.53912779993562e-17,2.10568466476256e-16,28.6085172254755
"O95954","FTCD",-1.61164881794309,20.7924623115578,-9.29076604019777,2.5506936054338e-17,2.1120368031517e-16,28.6040295472687
"O95985","TOP3B",-1.81780157607606,20.5899497487437,-9.27810529756233,2.77210534307718e-17,2.291663248231e-16,28.5218330564828
"O95989","NUDT3",2.36726611436649,25.1964824120603,9.27788600572832,2.77610399036675e-17,2.291663248231e-16,28.5204097548413
"O96000","NDUFB10",2.1013133966457,25.0110552763819,9.26937113970024,2.9358800676657e-17,2.41986334235799e-16,28.4651548272755
"O96005","CLPTM1",-1.44231157809666,22.1075376884422,-9.26433412910108,3.03466410726833e-17,2.49747775159815e-16,28.43247801219
"O96006","ZBED1",-1.56237623762378,25.2929648241206,-9.26041233545413,3.11385790919784e-17,2.55875831535452e-16,28.4070408937874
"O96007","MOCS2",-1.2218427965246,21.2180904522613,-9.25461510254792,3.23469945225112e-17,2.65402426985157e-16,28.3694473741413
"O96008","TOMM40",-1.03789654475657,23.0175879396985,-9.23461567509179,3.68847545430579e-17,3.02175557294415e-16,28.2398286786204
"O96011","PEX11B",1.53758335017177,26.1849246231156,9.23294691651966,3.72908209243737e-17,3.05040043476685e-16,28.2290183339545
"O96013","PAK4",-1.74160436451811,19.9165829145729,-9.2310583732074,3.77557289058313e-17,3.08376474613036e-16,28.2167851531438
"O96019","ACTL6A",-1.29218023843222,25.5190954773869,-9.23066367684646,3.78536176266959e-17,3.08709668940489e-16,28.2142286048505
"O96028","WHSC1",-1.59725197009503,20.8698492462312,-9.22741073792594,3.86700430986324e-17,3.14892956376966e-16,28.1931601681126
"O96033","MOCS2",-2.26979187714697,20.5356783919598,-9.22714606431519,3.87372357781569e-17,3.14965765191721e-16,28.191446077468
"P00156","MT-CYB",1.27959183673449,26.0301507537688,9.22089251371536,4.03590176296498e-17,3.27659471957232e-16,28.150952316856
"P00167","CYB5A",2.17925843604765,27.2623115577889,9.21497743794754,4.19550457368735e-17,3.40106345276274e-16,28.1126604617044
"P00325","ADH1B",-2.01544756516473,23.8361809045226,-9.21351806347475,4.23583695822621e-17,3.42861832831274e-16,28.1032145728717
"P00326","ADH1C",-0.917357041826854,25.0145728643216,-9.21284156808386,4.25466355556778e-17,3.43870939386472e-16,28.0988361204832
"P00338","LDHA",-1.5298040008083,21.5396984924623,-9.21132519826514,4.29716611774345e-17,3.46787719382669e-16,28.0890222555593
"P00352","ALDH1A1",-1.13564356435639,25.0763819095477,-9.21075416001593,4.3132809563096e-17,3.47569450533025e-16,28.0853266952472
"P00367","GLUD1",1.54230147504532,24.108040201005,9.20300225351407,4.53807503904319e-17,3.65119962268019e-16,28.0351682120984
"P00374","DHFR",-0.996686199232222,23.8507537688442,-9.20278347376237,4.54458543751391e-17,3.65119962268019e-16,28.0337528516884
"P00387","CYB5R3",-0.783976560921566,26.8040201005025,-9.19897315043658,4.65947202790139e-17,3.73794736719033e-16,28.0091047596606
"P00390","GSR",-1.0834512022632,24.2070351758794,-9.19657400257822,4.73328544945719e-17,3.79153695188371e-16,27.9935873507568
"P00395","MT-CO1",-1.27453020812292,20.8376884422111,-9.18414968875289,5.13453340841734e-17,4.10686718037168e-16,27.9132545733576
"P00403","MT-CO2",-1.17518690644596,24.2984924623116,-9.18052457791766,5.25785185674171e-17,4.19929172664733e-16,27.889823737451
"P00414","MT-CO3",-1.32364113962423,23.2758793969849,-9.17629969127832,5.40529090438545e-17,4.31067963422008e-16,27.8625210043819
"P00439","PAH",-1.34366538694691,24.1452261306533,-9.17377977624109,5.49517838947502e-17,4.37591009600758e-16,27.8462388422704
"P00441","SOD1",-0.995190947666149,25.5336683417085,-9.1727861049001,5.53103036857835e-17,4.3979825298387e-16,27.8398188410572
"P00450","CP",1.78633057183253,23.5331658291457,9.17053924281278,5.61295699921402e-17,4.45657246618946e-16,27.8253031558616
"P00480","OTC",-1.80885027278245,21.4201005025126,-9.16856882009816,5.68579549557434e-17,4.50778537310417e-16,27.8125745782567
"P00488","F13A1",-1.18106688219848,24.0035175879397,-9.1655518236026,5.79914526086047e-17,4.59091924238251e-16,27.793087480801
"P00491","PNP",2.27567185289955,25.3592964824121,9.16264068652956,5.91064534203998e-17,4.67234786029388e-16,27.7742866187914
"P00492","HPRT1",-1.23064255405151,24.3929648241206,-9.16204243991031,5.9338213893866e-17,4.68382076677567e-16,27.7704232919893
"P00505","GOT2",-0.975227318650177,25.8623115577889,-9.16135128510331,5.96070912061933e-17,4.69818574565433e-16,27.7659601154961
"P00533","EGFR",-2.04399878763394,19.9894472361809,-9.15845649210443,6.07464554579051e-17,4.78102015518039e-16,27.7472682969126
"P00558","PGK1",-2.07700545564766,21.2949748743719,-9.15599987237038,6.17303125808357e-17,4.8513924436712e-16,27.7314076760432
"P00568","AK1",-1.51521519498896,20.256783919598,-9.15498841473444,6.21399795402341e-17,4.8765002811908e-16,27.7248779290513
"P00734","F2",-2.06060820367757,18.9386934673367,-9.15294395744541,6.29763040136316e-17,4.93496921451748e-16,27.7116802646149
"P00736","C1R",2.15996160840572,25.5557788944724,9.152610181007,6.31138995164051e-17,4.93859413437341e-16,27.7095257390187
"P00738","HP",1.50575873913906,26.029648241206,9.15123874731277,6.36823990146163e-17,4.97587762242818e-16,27.700673477051
"P00739","HPR",1.4586077995554,22.4994974874372,9.14860458486051,6.47886446763145e-17,5.05501012647666e-16,27.683672138054
"P00740","F9",-1.17509597898576,24.9015075376884,-9.14559618102998,6.60754260628044e-17,5.14798024094501e-16,27.6642578304333
"P00742","F10",1.49696908466356,28.2381909547739,9.14502249771595,6.63236740454269e-17,5.15988641098739e-16,27.6605559432442
"P00746","CFD",2.23351182056978,23.1613065326633,9.13817565697445,6.93589778784474e-17,5.38827576707996e-16,27.6163817129272
"P00747","PLG",-1.41643766417463,21.4321608040201,-9.136707091306,7.00277749032681e-17,5.43242724393071e-16,27.6069086341349
"P00748","F12",1.83041018387548,22.1281407035176,9.13147855948547,7.2461321186361e-17,5.61315707241625e-16,27.5731867204299
