"GeneName","DrugID"
"MAPK14","CYK80Q"
"MAPK14","C6UYI8"
"MAPK14","D0R1VU"
"MAPK14","C3YXR2"
"MAPK14","C9SU5L"
"MAPK14","CL5I2U"
"MAPK14","C5LJE8"
"MAPK14","CV1G4E"
"MAPK14","C5WC9K"
"MAPK14","C92NYI"
"MAPK14","CU3O4M"
"MAPK14","C5MZ2T"
"MAPK14","CF09XG"
"MAPK14","C7Z0LW"
"MAPK14","D0C3AD"
"MAPK14","CGNM85"
"MAPK14","CYW19K"
"MAPK14","CN0QK4"
"MAPK14","C0W2JY"
"MAPK14","C4E1XB"
"MAPK14","CW0CX3"
"MAPK14","D0C7RS"
"MAPK14","C10DMX"
"MAPK14","C7F2SW"
"MAPK14","CD6R9I"
"MAPK14","CC17JG"
"MAPK14","C4BA1K"
"MAPK14","C73QOF"
"MAPK14","C87LYT"
"MAPK14","CR30QC"
"MAPK14","CIRM93"
"MAPK14","CVD9T3"
"MAPK14","D0W0AM"
"MAPK14","CGC8Z2"
"MAPK14","CC1A0N"
"MAPK14","CRAB85"
"MAPK14","CCD5V8"
"MAPK14","CU15EY"
"MAPK14","D0D9AH"
"MAPK14","C2NLE3"
"MAPK14","C1XWN9"
"MAPK14","C26BTI"
"MAPK14","C1VH0C"
"MAPK14","CQ34EI"
"MAPK14","CE1TR6"
"MAPK14","CLM4D8"
"MAPK14","CAQ96J"
"MAPK14","CZ98BV"
"MAPK14","CINB75"
"MAPK14","CHB9S7"
"MAPK14","C13OVU"
"MAPK14","C02FRA"
"MAPK14","CSUD72"
"MAPK14","CSQ8O9"
"MAPK14","C64WAG"
"MAPK14","C61KVL"
"MAPK14","CI95TS"
"MAPK14","CBD82X"
"MAPK14","C29PDJ"
"MAPK14","CRPO60"
"MAPK14","C34GUE"
"MAPK14","C0SPV1"
"MAPK14","CIWL70"
"MAPK14","CT4SH8"
"MAPK14","C64LMQ"
"MAPK14","C4UY2L"
"MAPK14","CYDU57"
"MAPK14","CJ1GE9"
"MAPK14","C7R4NV"
"MAPK14","C1M5DE"
"MAPK14","CNV50F"
"MAPK14","CUSZ54"
"MAPK14","COB69I"
"MAPK14","CR09UC"
"MAPK14","CC6NH7"
"MAPK14","C3NCK5"
"MAPK14","C47FHP"
"MAPK14","CXJ63M"
"MAPK14","CKB37H"
"MAPK14","CS4V5P"
"MAPK14","CE2FJ3"
"MAPK14","CV1FS4"
"MAPK14","C9UIP7"
"MAPK14","C5TJL2"
"MAPK14","CH1VK2"
"MAPK14","CE4P6J"
"MAPK14","C8GZ2B"
"MAPK14","CL2K9U"
"MAPK14","CC20DE"
"MAPK14","CW52NV"
"MAPK14","C12YAE"
"MAPK14","C43RFW"
"MAPK14","CDTW26"
"MAPK14","C83RWS"
"MAPK14","CP1MT0"
"MAPK14","C5ET0B"
"MAPK14","C0M1FW"
"MAPK14","CH27WV"
"MAPK14","C32LFE"
"MAPK14","CQJ7Z5"
"MAPK14","C9NYP4"
"MAPK14","CNP2Z9"
"MAPK14","CU4FW8"
"MAPK14","CL87AX"
"MAPK14","CIE58R"
"MAPK14","CYVB83"
"MAPK14","C4ONH2"
"MAPK14","CU6O1J"
"MAPK14","C0PFC2"
"MAPK14","CEOQ27"
"MAPK14","C75MHC"
"MAPK14","CT6WU5"
"MAPK14","C6FGQ1"
"MAPK14","C60GAV"
"MAPK14","CK2B5V"
"MAPK14","CCU9A5"
"MAPK14","C7HS8G"
"MAPK14","CHZB01"
"MAPK14","CJ4T0Y"
"MAPK14","CWN98Z"
"MAPK14","CCG95S"
"MAPK14","C7DU6T"
"MAPK14","C50CPJ"
"MAPK14","CCI6R5"
"MAPK14","CFL5O8"
"MAPK14","CZ38LT"
"MAPK14","C3CL2Y"
"MAPK14","CT8F2J"
"MAPK14","COX8Z2"
"MAPK14","CX9N1Q"
"MAPK14","CKV91X"
"MAPK14","CVQS96"
"MAPK14","C2MQ7R"
"MAPK14","CLN2M3"
"MAPK14","C1DGX8"
"MAPK14","C8SME4"
"MAPK14","COQ32D"
"MAPK14","CEU93V"
"MAPK14","CP2R6S"
"MAPK14","C09ZFD"
"MAPK14","CLS3R8"
"MAPK14","CZM8G3"
"MAPK14","CD8M7Q"
"MAPK14","CTEG46"
"MAPK14","C3BY2D"
"MAPK14","CZU37G"
"MAPK14","CK1SZ0"
"MAPK14","CJY80W"
"MAPK14","CT43QU"
"MAPK14","CH49JD"
"MAPK14","CD96AG"
"MAPK14","CW7Q6M"
"MAPK14","CT0Z5E"
"MAPK14","C2EXW6"
"MAPK14","CE97SW"
"MAPK14","CBEM80"
"MAPK14","C0V7UY"
"MAPK14","C5P3RD"
"MAPK14","D0N9HX"
"MAPK14","C3U8HV"
"MAPK14","CYL2R9"
"MAPK14","CA6L5Q"
"MAPK14","CAQ2Z3"
"MAPK14","CGR7M6"
"MAPK14","C9QI5O"
"MAPK14","CDW5F1"
"MAPK14","CD34GN"
"MAPK14","C8DG1Y"
"MAPK14","CIR5V1"
"MAPK14","CWHX69"
"MAPK14","CUY0F8"
"MAPK14","CIVE91"
"MAPK14","CR2H9V"
"MAPK14","C14BLE"
"MAPK14","CZ06EN"
"MAPK14","C4KU7J"
"MAPK14","CQT70J"
"MAPK14","CU8B0N"
"MAPK14","CHEI63"
"MAPK14","CTQ48P"
"MAPK14","CSFQ07"
"MAPK14","C18YHM"
"MAPK14","C52SOW"
"MAPK14","CSYJ61"
"MAPK14","CY9S4V"
"MAPK14","CM50DA"
"MAPK14","CMO1K5"
"MAPK14","C25JGP"
"MAPK14","C0A2JB"
"MAPK14","C4JY6P"
"MAPK14","CCMV80"
"MAPK14","C64KZL"
"MAPK14","CM8JX1"
"MAPK14","CL90SE"
"MAPK14","CQ39BV"
"MAPK14","CY0T8J"
"MAPK14","CBH9L2"
"MAPK14","CLZ9D7"
"MAPK14","CDT78K"
"MAPK14","CEBO91"
"MAPK14","CMO6N4"
"MAPK14","CV8F0R"
"MAPK14","CE3X9A"
"MAPK14","CVE19K"
"MAPK14","CDQ4V0"
"MAPK14","CN27BI"
"MAPK14","CO75JN"
"MAPK14","CMH1I6"
"MAPK14","CYES96"
"MAPK14","CYJ78S"
"MAPK14","CK67DM"
"MAPK14","CC9KY5"
"MAPK14","C18LMV"
"MAPK14","CKHP61"
"MAPK14","CC0F3Z"
"MAPK14","CY02IT"
"MAPK14","CQ4C7Y"
"MAPK14","C3U9VE"
"MAPK14","CQ0NH3"
"MAPK14","C9LI8O"
"MAPK14","CMOF71"
"MAPK14","CG63ZF"
"MAPK14","C7YAB2"
"MAPK14","CAYV39"
"MAPK14","CMW7K0"
"MAPK14","CRX49V"
"MAPK14","C12DAL"
"MAPK14","D06HVH"
"MAPK14","C8U3MH"
"MAPK14","C0DRX5"
"MAPK14","C5LM1P"
"MAPK14","C2T1LI"
"MAPK14","CSZQ07"
"MAPK14","CL27MX"
"MAPK14","CC8W4I"
"MAPK14","C5ZX2U"
"MAPK14","CR7UV3"
"MAPK14","CL05AD"
"MAPK14","CE8SK3"
"MAPK14","CELR52"
"MAPK14","C83GRK"
"MAPK14","CHX4C2"
"MAPK14","C5LAW7"
"MAPK14","CM8I4T"
"MAPK14","CPU1B6"
"MAPK14","CHFV23"
"MAPK14","CF1TN3"
"MAPK14","CB6K0P"
"MAPK14","C5L9BI"
"MAPK14","C2CT7Q"
"MAPK14","C29SHG"
"MAPK14","CG6D4M"
"MAPK14","C5CKG1"
"MAPK14","CF0TX6"
"MAPK14","CT3Q6W"
"MAPK14","C2JC0U"
"MAPK14","CT0K6L"
"MAPK14","CQ79VS"
"MAPK14","C1C8EF"
"MAPK14","CKGC10"
"MAPK14","CAUI95"
"MAPK14","CK76ME"
"MAPK14","CSAZ29"
"MAPK14","C6G2XJ"
"MAPK14","D0W4FF"
"MAPK14","CBV6F9"
"MAPK14","CA7I0F"
"MAPK14","C5QAT2"
"MAPK14","CI6UG7"
"MAPK14","CW50OU"
"MAPK14","CB6Z8C"
"MAPK14","CBMG59"
"MAPK14","C3YZN5"
"MAPK14","C27NAJ"
"MAPK14","CL31XQ"
"MAPK14","CFY4X0"
"MAPK14","C13QYB"
"MAPK14","CB1I8L"
"MAPK14","CN7SB3"
"MAPK14","C51ZTV"
"MAPK14","C2A6EW"
"MAPK14","CP0M4R"
"MAPK14","CX0S9L"
"MAPK14","CLFM35"
"MAPK14","C3J8SM"
"MAPK14","C5KEF4"
"MAPK14","C10PNV"
"MAPK14","CUM81R"
"MAPK14","CMJ6C1"
"MAPK14","CWX1M2"
"MAPK14","CG3P9V"
"MAPK14","CT8IR5"
"MAPK14","CF0N4J"
"MAPK14","CZ8V9E"
"MAPK14","C9W7GN"
"MAPK14","CR7C6A"
"MAPK14","CC1LM5"
"MAPK14","CLG3Z4"
"MAPK14","C7YRW2"
"MAPK14","CG9MD1"
"MAPK14","CGR9U1"
"MAPK14","CQ76CZ"
"MAPK14","CE8C9M"
"MAPK14","D03HUX"
"MAPK14","C0VZB2"
"MAPK14","C2A9GP"
"MAPK14","CY8SW6"
"MAPK14","C4O0NY"
"MAPK14","CJAF04"
"MAPK14","CB1VW3"
"MAPK14","CC8U3S"
"MAPK14","C30DJK"
"MAPK14","CPXN98"
"MAPK14","CSH8F7"
"MAPK14","D06JRV"
"MAPK14","COEA71"
"MAPK14","C6ATZ2"
"MAPK14","CS3ZT0"
"MAPK14","CFB9S3"
"MAPK14","C2TSV7"
"MAPK14","C2SNV0"
"MAPK14","CT7MH1"
"MAPK14","CL3KT6"
"MAPK14","CDQ4T8"
"MAPK14","C8ATX9"
"MAPK14","CC6HK7"
"MAPK14","C0WCE2"
"MAPK14","CA3X2Q"
"MAPK14","CW3IE6"
"MAPK14","CLH7Y2"
"MAPK14","C5XT9C"
"MAPK14","CMA38X"
"MAPK14","C2CN5O"
"MAPK14","C7REA0"
"MAPK14","CBIQ08"
"MAPK14","CZ74PO"
"MAPK14","CU9Z5Y"
"MAPK14","CA5UN7"
"MAPK14","CSNW70"
"MAPK14","CSN13Q"
"MAPK14","C1BPA5"
"MAPK14","C1VN5S"
"MAPK14","CJMN94"
"MAPK14","D09HVH"
"MAPK14","C5EFH7"
"MAPK14","CY1E3X"
"MAPK14","CO56GY"
"MAPK14","C7H8CT"
"MAPK14","C2YHP0"
"MAPK14","CVK0G4"
"MAPK14","CCD7O2"
"MAPK14","D0ZH1U"
"MAPK14","D0S4BP"
"MAPK14","CET05C"
"MAPK14","C34QYK"
"MAPK14","CP38YF"
"MAPK14","C6N0ZI"
"MAPK14","CZF21R"
"MAPK14","CRD24F"
"MAPK14","D0AZ3C"
"MAPK14","C72UPN"
"MAPK14","CL49QH"
"MAPK14","CE7K3W"
"MAPK14","D0AZ3C"
"MAPK14","C0U2OR"
"MAPK14","CA6ED1"
"MAPK14","CFL3S7"
"MAPK14","CTRK81"
"MAPK14","CFV1D3"
"MAPK14","C43ZVU"
"MAPK14","CU27LT"
"MAPK14","C9NO1X"
"MAPK14","C3XFN0"
"MAPK14","CIGB91"
"MAPK14","CH5JU3"
"MAPK14","CSA71O"
"MAPK14","CU2D5N"
"MAPK14","CX87OQ"
"MAPK14","C9D3SY"
"MAPK14","CSA6V4"
"MAPK14","C1BZO9"
"MAPK14","COZ1Y3"
"MAPK14","C8PC1T"
"MAPK14","CKAX21"
"MAPK14","C47NQS"
"MAPK14","CDHA15"
"MAPK14","D01YWE"
"MAPK14","CSCY70"
"MAPK14","CF1D6Y"
"MAPK14","C7N6SR"
"MAPK14","CQY90F"
"MAPK14","COZF65"
"MAPK14","CHF31J"
"MAPK14","CTY17N"
"MAPK14","CC24VE"
"MAPK14","C1TMW8"
"MAPK14","CANQ14"
"MAPK14","C38SHC"
"MAPK14","CWD28N"
"MAPK14","C49PRD"
"MAPK14","C2HT3O"
"MAPK14","CTU05A"
"MAPK14","CXFH38"
"MAPK14","C18NMX"
"MAPK14","D0A5RM"
"MAPK14","CZ4UQ3"
"MAPK14","C4VS3R"
"MAPK14","C0EI3M"
"MAPK14","C5Z1TJ"
"MAPK14","CWV7G6"
"MAPK14","C26TWY"
"MAPK14","CZ15LR"
"MAPK14","CJ2P4U"
"MAPK14","C2OI3T"
"MAPK14","CQM8T4"
"MAPK14","CCN01X"
"MAPK14","C2MQ7P"
"MAPK14","CDS29Z"
"MAPK14","CHT53L"
"MAPK14","CG6T1C"
"MAPK14","CG1P2J"
"MAPK14","CD0L1Z"
"MAPK14","C4FN8L"
"MAPK14","D07HPJ"
"MAPK14","CB2H3V"
"MAPK14","C7TH6G"
"MAPK14","C10NJC"
"MAPK14","D04CRB"
"MAPK14","C6SV4Y"
"MAPK14","CGV34B"
"MAPK14","CE28GW"
"MAPK14","CNC20A"
"MAPK14","CBI6U7"
"MAPK14","C0L8YS"
"MAPK14","CD37VJ"
"MAPK14","CP1WS4"
"MAPK14","C8MNV5"
"MAPK14","CZI92T"
"MAPK14","CV5J6Y"
"MAPK14","CA3L8X"
"MAPK14","C0B8JU"
"MAPK14","CL6FY2"
"MAPK14","CLW80F"
"MAPK14","CG29QB"
"MAPK14","CYA76E"
"MAPK14","CH1N3O"
"MAPK14","CQH9A5"
"MAPK14","C3SYV8"
"MAPK14","CW7I8O"
"MAPK14","C5MP7O"
"MAPK14","D0K6YK"
"MAPK14","C36BPF"
"MAPK14","CIYF92"
"MAPK14","CW03LG"
"MAPK14","CX9ZR3"
"MAPK14","C41IYQ"
"MAPK14","C4T2WC"
"MAPK14","CY81XN"
"MAPK14","CJD73S"
"MAPK14","CT1Y6P"
"MAPK14","CC2ZT0"
"MAPK14","C89IVD"
"MAPK14","C0X9HL"
"MAPK14","CFY13E"
"MAPK14","CT64ZV"
"MAPK14","CZ5A1P"
"MAPK14","CY8L7E"
"MAPK14","C1I0SL"
"MAPK14","C0UG7S"
"MAPK14","C1JKY5"
"MAPK14","D0G2VC"
"MAPK14","C9VXN3"
"MAPK14","CWY7D1"
"MAPK14","C2Y8AB"
"MAPK14","C6D7OT"
"MAPK14","CX8JT7"
"MAPK14","CS8NX0"
"MAPK14","CX8MJ9"
"MAPK14","CR1OH0"
"MAPK14","C6MYD1"
"MAPK14","CAE1R3"
"MAPK14","CGR1Y5"
"MAPK14","CPFA49"
"MAPK14","CA65UR"
"MAPK14","CQVW76"
"MAPK14","C78QUA"
"MAPK14","C70YDR"
"MAPK14","CBLJ48"
"MAPK14","CU6L5G"
"MAPK14","CH2T5R"
"MAPK14","CA9H7B"
"MAPK14","CI3HC4"
"MAPK14","CA2E1S"
"MAPK14","CV9W8C"
"MAPK14","CQ9PB5"
"MAPK14","C1KQ6Y"
"MAPK14","CEXY67"
"MAPK14","CP32ZD"
"MAPK14","CAD1P9"
"MAPK14","CWG94O"
"MAPK14","CU50OG"
"MAPK14","CG4W6V"
"MAPK14","CGJ4M0"
"MAPK14","CA17EJ"
"MAPK14","C5F4PZ"
"MAPK14","D08DNZ"
"MAPK14","C0ZO6N"
"MAPK14","C62SFQ"
"MAPK14","CAVG61"
"MAPK14","C2XW9P"
"MAPK14","C82SHQ"
"MAPK14","CML3C4"
"MAPK14","CW89YV"
"MAPK14","CB5Z1I"
"MAPK14","CC82HT"
"MAPK14","CV0AQ9"
"MAPK14","C8HOD9"
"MAPK14","CQZ5B8"
"MAPK14","C08OFM"
"MAPK14","C64BAZ"
"MAPK14","CL2YR8"
"MAPK14","CGN8P2"
"MAPK14","CQH28F"
"MAPK14","C5DT4M"
"MAPK14","CX91IA"
"MAPK14","CAC91M"
"MAPK14","CD0SG7"
"MAPK14","CHL4D9"
"MAPK14","CZI7A2"
"MAPK14","CDS15V"
"MAPK14","C4S7CP"
"MAPK14","CWI0Y1"
"MAPK14","CU4R9M"
"MAPK14","C7CK2R"
"MAPK14","CSD79I"
"MAPK14","CT5M0R"
"MAPK14","CKVS08"
"MAPK14","CA23MC"
"MAPK14","CHFY62"
"MAPK14","C7D8ZN"
"MAPK14","CXLM63"
"MAPK14","C1AX0F"
"MAPK14","C9GX6I"
"MAPK14","CY4U7D"
"MAPK14","CMH9R7"
"MAPK14","CZIR76"
"MAPK14","CQ2A1B"
"MAPK14","CLP20Q"
"MAPK14","CXV6F2"
"MAPK14","CFOC83"
"MAPK14","CY34HX"
"MAPK14","CL3S4Z"
"MAPK14","C1VZM6"
"MAPK14","CW0GJ7"
"MAPK14","CF1A4B"
"MAPK14","CZR50O"
"MAPK14","CS1Q4I"
"MAPK14","C9T5QS"
"MAPK14","C2I4PQ"
"MAPK14","C2WQ8M"
"MAPK14","C4MNS3"
"MAPK14","CW02NJ"
"MAPK14","CS8GY1"
"MAPK14","CQ1R8K"
"MAPK14","C25ZPQ"
"MAPK14","C4MNG8"
"MAPK14","C5EUT4"
"MAPK14","CWBU69"
"MAPK14","C1BN4R"
"MAPK14","CK73XV"
"MAPK14","CPZ27G"
"MAPK14","CZ2DC4"
"MAPK14","C4DKI7"
"MAPK14","C03JAH"
"MAPK14","C3DF4I"
"MAPK14","C7HWY0"
"MAPK14","CQ4DE0"
"MAPK14","C7I5HD"
"MAPK14","C3C0IR"
"MAPK14","CS36BH"
"MAPK14","C3V8RW"
"MAPK14","C2D5OR"
"MAPK14","C6K8HD"
"MAPK14","C3V6WA"
"MAPK14","CQEU96"
"MAPK14","CWHN47"
"MAPK14","CM45QD"
"MAPK14","C8AUB6"
"MAPK14","CJD7K6"
"MAPK14","C8GJ9Q"
"MAPK14","CNCB29"
"MAPK14","CO1NE9"
"MAPK14","C3SAQ6"
"MAPK14","C7SQ8C"
"MAPK14","CVW95E"
"MAPK14","CN4X1E"
"MAPK14","C6B7WN"
"MAPK14","D06TFI"
"MAPK14","CVT69Q"
"MAPK14","C4W0GN"
"MAPK14","C0TBQ2"
"MAPK14","CERQ05"
"MAPK14","CLU92X"
"MAPK14","CGU72L"
"MAPK14","CQ7E0D"
"MAPK14","C50KGQ"
"MAPK14","C26EZU"
"MAPK14","CO42DC"
"MAPK14","CFD86N"
"MAPK14","C95WQP"
"MAPK14","C7GTV1"
"MAPK14","CQP27S"
"MAPK14","C8S9KH"
"MAPK14","C7V0OB"
"MAPK14","CNF61D"
"MAPK14","C4AC8V"
"MAPK14","C5SK9R"
"MAPK14","C5V6OY"
"MAPK14","C4XZ3N"
"MAPK14","CPU1Q8"
"MAPK14","C4PT7O"
"MAPK14","C5NJD7"
"MAPK14","CJX06P"
"MAPK14","CPV1H5"
"MAPK14","CUE29A"
"MAPK14","C3ZHC0"
"MAPK14","C29OCA"
"MAPK14","C5NFS4"
"MAPK14","CL7W0D"
"MAPK14","C2LWT7"
"MAPK14","C8I7GC"
"MAPK14","C92VJW"
"MAPK14","CLM2E7"
"MAPK14","CJ9O1A"
"MAPK14","CT6Y1E"
"MAPK14","CTD1M2"
"MAPK14","C1SVD2"
"MAPK14","C5PC2Z"
"MAPK14","CO2SY7"
"MAPK14","C42MJN"
"MAPK14","C0SR3H"
"MAPK14","C2QS9U"
"MAPK14","CO5GE6"
"MAPK14","CV8P0Z"
"MAPK14","CJO7G4"
"MAPK14","CCVR53"
"MAPK14","CCK16M"
"MAPK14","C1B0GM"
"MAPK14","CU9B7D"
"MAPK14","CXA4U9"
"MAPK14","D0C7AA"
"MAPK14","C3K7MO"
"MAPK14","C7M2QL"
"MAPK14","C4J3IN"
"MAPK14","CZ49BI"
"MAPK14","D0W5HK"
"MAPK14","C2JX4E"
"MAPK14","C8DAQ1"
"MAPK14","CPWT95"
"MAPK14","CMG81Z"
"MAPK14","CBD87K"
"MAPK14","C6Y0BO"
"MAPK14","CO6LR5"
"MAPK14","CYE38T"
"MAPK14","CT0AQ6"
"MAPK14","C1YFR3"
"MAPK14","C5X2ZF"
"MAPK14","CL7G5U"
"MAPK14","CZHL80"
"MAPK14","CQ15ML"
"MAPK14","CJ9PC2"
"MAPK14","C7I9VO"
"MAPK14","C9CV7H"
"MAPK14","CS7M8K"
"MAPK14","CIU7C1"
"MAPK14","D0O0LS"
"MAPK14","CZJP98"
"MAPK14","C8BV2G"
"MAPK14","CV8I5X"
"MAPK14","CJ5O3G"
"MAPK14","CEK14U"
"MAPK14","CY10WS"
"MAPK14","C24PHD"
"MAPK14","CV5F2D"
"MAPK14","CPN9K8"
"MAPK14","CH1V4Q"
"MAPK14","C9Z2RY"
"MAPK14","CNG96H"
"MAPK14","C97CEZ"
"MAPK14","C68WQX"
"MAPK14","C4COW5"
"MAPK14","COVP86"
"MAPK14","CGN0U9"
"MAPK14","C7D6MQ"
"MAPK14","CUV3C2"
"MAPK14","D0O1YH"
"MAPK14","CVBG98"
"MAPK14","CMT5Z2"
"MAPK14","CE76TB"
"MAPK14","CZEQ79"
"MAPK14","C1QIN6"
"MAPK14","CN94TV"
"MAPK14","C8NJ1X"
"MAPK14","C9C7OT"
"MAPK14","C39KYC"
"MAPK14","CJO9Y0"
"MAPK14","CT3BY8"
"MAPK14","CK5AF2"
"MAPK14","CKT3S0"
"MAPK14","C6EQ7J"
"MAPK14","C3XQE9"
"MAPK14","C6L1VH"
"MAPK14","C2L3NR"
"MAPK14","CBM5U6"
"MAPK14","CW4LO3"
"MAPK14","CKI36N"
"MAPK14","CYI5T1"
"MAPK14","C1MR8Q"
"MAPK14","CQG45C"
"MAPK14","CJ8GT5"
"MAPK14","C63EFT"
"MAPK14","CX5TJ4"
"MAPK14","D02RJY"
"MAPK14","CF64LW"
"MAPK14","C4YTF3"
"MAPK14","CC45SQ"
"MAPK14","CS7I9D"
"MAPK14","CN16AM"
"MAPK14","C62EJX"
"MAPK14","CV1WJ5"
"MAPK14","CO97ZN"
"MAPK14","C2BXF5"
"MAPK14","CZN78J"
"MAPK14","COI75S"
"MAPK14","CO0XS2"
"MAPK14","C43VIW"
"MAPK14","CBH9Z0"
"MAPK14","CWP89M"
"MAPK14","CY7F1N"
"MAPK14","C2XVG6"
"MAPK14","CQPI17"
"MAPK14","CLBZ26"
"MAPK14","CYEJ96"
"MAPK14","CQB0J9"
"MAPK14","C7BUP1"
"MAPK14","C31KRC"
"MAPK14","C06EKN"
"MAPK14","CR2MX3"
"MAPK14","C9ZI4B"
"MAPK14","C0Q4YT"
"MAPK14","CWLZ32"
"MAPK14","CJTH10"
"MAPK14","C7HOZ4"
"MAPK14","C2DIH5"
"MAPK14","D0TO6S"
"MAPK14","CNWQ30"
"MAPK14","CIX49P"
"MAPK14","C95JRW"
"MAPK14","CDW10R"
"MAPK14","D0MR0B"
"MAPK14","C2FEL5"
"MAPK14","C03CNR"
"MAPK14","CMT75N"
"MAPK14","CB32TC"
"MAPK14","C9DYG3"
"MAPK14","CR7DC6"
"MAPK14","CW96RL"
"MAPK14","CHA4N2"
"MAPK14","CDMI50"
"MAPK14","C2BCV1"
"MAPK14","CPY13U"
"MAPK14","C8GQ6X"
"MAPK14","C3O8AM"
"MAPK14","C3AS8V"
"MAPK14","CYB92N"
"MAPK14","C1K6TP"
"MAPK14","CMZ2S8"
"MAPK14","CKFI10"
"MAPK14","C8E4TS"
"MAPK14","CEAR81"
"MAPK14","CY0UC4"
"MAPK14","C98WQP"
"MAPK14","C5CMS9"
"MAPK14","CE68SL"
"MAPK14","C7F1MP"
"MAPK14","C2JW1C"
"MAPK14","CM1IF8"
"MAPK14","D0GB4V"
"MAPK14","C93DPH"
"MAPK14","C20SAY"
"MAPK14","C06NOI"
"MAPK14","CEV07C"
"MAPK14","D0O6ZO"
"MAPK14","CBM39S"
"MAPK14","CTYB48"
"MAPK14","CEL61X"
"MAPK14","CYBI02"
"MAPK14","CRD0W6"
"MAPK14","CL18AV"
"MAPK14","C1J0EO"
"MAPK14","CNX84R"
"MAPK14","CP9T8W"
"MAPK14","CMK6Z2"
"MAPK14","CJ4QV2"
"MAPK14","CSH38Q"
"MAPK14","CHD79R"
"MAPK14","CFT8P5"
"MAPK14","C9L3XR"
"MAPK14","C9HKF7"
"MAPK14","CBP1W2"
"MAPK14","C46QIA"
"MAPK14","C46EXD"
"MAPK14","C2SWX1"
"MAPK14","CJ4LC1"
"MAPK14","C1UL0F"
"MAPK14","CU8L7G"
"MAPK14","CU5P8C"
"MAPK14","C70GNU"
"MAPK14","C24SFW"
"MAPK14","C8WKH7"
"MAPK14","CA95RG"
"MAPK14","C26KXV"
"MAPK14","C7AE4V"
"MAPK14","CBJ71F"
"MAPK14","CMC58H"
"MAPK14","CGW8R0"
"MAPK14","CD0M3C"
"MAPK14","CTX23R"
"MAPK14","C34QDW"
"MAPK14","CAE53W"
"MAPK14","CB5Y0Z"
"MAPK14","CO2IR5"
"MAPK14","CFA3T8"
"MAPK14","CNYD49"
"MAPK14","CIF4M5"
"MAPK14","CVJ0G1"
"MAPK14","C57AHM"
"MAPK14","CQP59Z"
"MAPK14","CI63KH"
"MAPK14","CQZ92D"
"MAPK14","C7F6KQ"
"MAPK14","D03RTS"
"MAPK14","CFU8G9"
"MAPK14","CM35GK"
"MAPK14","C2QZ1I"
"MAPK14","CU4O2Q"
"MAPK14","D03RTS"
"MAPK14","C4IMG2"
"MAPK14","C2JRE9"
"MAPK14","C5XS7N"
"MAPK14","CGCP65"
"MAPK14","D02LBK"
"MAPK14","C7G3HZ"
"MAPK14","C41QWA"
"MAPK14","C6Z2QE"
"MAPK14","C5Y6GM"
"MAPK14","C0GLS5"
"MAPK14","CE50IB"
"MAPK14","C72LGH"
"MAPK14","D0H9KW"
"MAPK14","CGDW05"
"MAPK14","C6TG2B"
"MAPK14","C16JFY"
"MAPK14","CIO5W6"
"MAPK14","C85SHV"
"MAPK14","CW35LJ"
"MAPK14","CNM0T6"
"MAPK14","C09RGX"
"MAPK14","CW1U0X"
"MAPK14","CKJ29N"
"MAPK14","CSOQ39"
"MAPK14","C7K1SF"
"MAPK14","C0C7VH"
"MAPK14","CZT52V"
"MAPK14","CJ4Q1N"
"MAPK14","C20HDW"
"MAPK14","C01SRU"
"MAPK14","CA0DS9"
"MAPK14","CH9MA6"
"MAPK14","CT8E3Q"
"MAPK14","C3GTU1"
"MAPK14","D0D9AH"
"MAPK14","CK4CG5"
"MAPK14","CXQI68"
"MAPK14","CO5H3E"
"MAPK14","CU1R8T"
"MAPK14","CL81JB"
"MAPK14","CEUR60"
"MAPK14","C9C8YO"
"MAPK14","C0UO4C"
"MAPK14","CH2Q1I"
"MAPK14","C16NRY"
"MAPK14","C6MXZ8"
"MAPK14","CQH26P"
"MAPK14","C2JV3O"
"MAPK14","CN0QB9"
"MAPK14","CV1WZ5"
"MAPK14","CK35NW"
"MAPK14","CHB3F2"
"MAPK14","C5BL0G"
"MAPK14","CGC41K"
"MAPK14","C3UQ5B"
"MAPK14","CE7OH2"
"MAPK14","CA84MR"
"MAPK14","CKJT70"
"MAPK14","C12PKF"
"MAPK14","CN43BI"
"MAPK14","C29GQM"
"MAPK14","CKJ17T"
"MAPK14","C3WYD7"
"MAPK14","CZ4BC3"
"MAPK14","CPI7Y2"
"MAPK14","CZ6K8S"
"MAPK14","C95IBJ"
"MAPK14","CD3UE0"
"MAPK14","CV24WL"
"MAPK14","CXN1V4"
"MAPK14","C9C4GU"
"MAPK14","C29OTM"
"MAPK14","CLV47X"
"MAPK14","CW9UX0"
"MAPK14","CDY62X"
"MAPK14","C3ZC7X"
"MAPK14","CM2DH8"
"MAPK14","C25EQP"
"MAPK14","CE82FQ"
"MAPK14","D0AZ3C"
"MAPK14","CP7UE5"
"MAPK14","C1Q9YN"
"MAPK14","CKV1Z9"
"MAPK14","D0E7VO"
"MAPK14","CC50RG"
"MAPK14","CS3UI6"
"MAPK14","CN5LR7"
"MAPK14","C3AH4G"
"MAPK14","CPYV78"
"MAPK14","CT1IG2"
"MAPK14","CR1A0B"
"MAPK14","CI1VH9"
"MAPK14","COA42F"
"MAPK14","C13QHL"
"MAPK14","CAD15M"
"MAPK14","COJ1S5"
"MAPK14","CV4O5T"
