name1	name2	module
NUP155	NUP205	6
NUP155	NUP188	6
NUP155	XPOT	6
NUP155	NUP93	6
NUP155	NUP88	6
NUP155	RANBP2	6
NUP155	TPR	6
NUP155	NUP50	6
NUP155	NUP98	6
NUP155	RANBP6	6
NUP62	RANBP2	6
NUP62	NUP98	6
NUP62	TNPO3	6
NUP62	SEH1L	6
NUP62	TPR	6
NUP62	RANGAP1	6
NUP62	NUP93	6
NUP62	RANBP3	6
NUP62	NUPL1	6
NUP62	TNPO1	6
NUP62	RANBP6	6
NUP62	TNPO2	6
NUP62	XPOT	6
NUP62	NUP88	6
OAT	SPG21	1
OAT	OTC	1
OAT	SHMT1	1
OAT	SARDH	1
OAT	PCCA	1
OAT	SRM	1
OAT	UROC1	1
OAT	SDS	1
OAT	PRODH	1
OAT	TAT	1
OAT	PSAT1	1
OCLN	TJP3	7
OCLN	RAB13	7
OGDHL	PFKP	1
OGT	USP7	4
OGT	WDR82	4
PAK2	SH3KBP1	7
PAK2	PPP1R12A	7
PARP1	POLR2A	4
PARP1	PARP14	4
PARP1	RAD50	4
PARP1	UIMC1	4
PC	SHMT1	1
PC	RBKS	1
PC	SDS	1
PC	PCCA	1
PC	PFKP	1
PCK1	PIPOX	1
PCK1	PFKFB1	1
PCK1	PFKP	1
PCK1	TAT	1
PCK2	PIPOX	1
PCK2	TAT	1
PCK2	PSAT1	1
PCNA	RAD50	4
PCNA	PDS5B	4
PCNA	WRNIP1	4
PCNA	SSBP1	4
PCNA	POLR2A	4
PCNA	RUVBL2	4
PCNA	SET	4
PCNA	WHSC1	4
PCNA	PURB	4
PCNA	SAE1	4
PCNA	UFD1L	4
PDCD4	POLDIP3	5
PECAM1	UCHL1	7
PECAM1	SYNPO	7
PECAM1	SPARC	7
PELP1	RUVBL2	4
PEMT	SHMT1	1
PEMT	PTDSS1	1
PEMT	SLC27A5	1
PES1	PUM1	5
PES1	XRN2	5
PES1	RIOK1	5
PES1	TFB2M	5
PES1	RBM39	5
PES1	TRMT112	5
PES1	PWP1	5
PES1	RSL1D1	5
PES1	TRMT1	5
PES1	POLR1C	5
PES1	RPL21	5
PES1	SNW1	5
PES1	SKIV2L2	5
PGM1	PGM2L1	1
PGM1	PLBD2	1
PHKB	PHKG2	1
PKM	PSAT1	1
PKM	RBKS	1
PKM	SHPK	1
PKM	SHMT1	1
PLIN2	XDH	1
POLR2E	SNRPB	5
POLR2E	SNRPE	5
POLR2E	SNRPD1	5
POLR2E	SNRPD3	5
POLR2E	SRSF6	5
POLR2E	RBMX	5
POLR2E	RSL1D1	5
POLR2E	SSB	5
POLR2E	SRSF2	5
POLR2E	RBM8A	5
POLR2E	TRMT112	5
POLR2E	SF3B1	5
POLR2E	RNMT	5
POLR2E	SF3B3	5
POLR2E	SF3B6	5
POLR2E	SRSF7	5
POLR2E	TIAL1	5
POLR2E	SNRPD2	5
POLR2E	PRPF19	5
POLR2E	SF3B2	5
POLR2E	SF3B5	5
POLR2E	TAF15	5
PON1	PON3	2
POSTN	PRELP	12
POSTN	SERPINH1	12
PPFIA1	PTPRF	8
PRKDC	RUVBL2	4
PRKDC	THOC6	4
PRKDC	UIMC1	4
PRKDC	TMPO	4
PRKDC	WHSC1	4
PRKDC	UBR4	4
PRKDC	UBR5	4
PRKDC	RAD50	4
PRMT1	RNPS1	5
PRMT1	RALY	5
PRMT1	SNRNP70	5
PRMT1	SRSF5	5
PRMT1	TRMT112	5
PRMT1	TAF15	5
PRMT1	SRSF6	5
PRMT1	SNRPC	5
PRMT1	THOC2	5
PRMT1	RSL1D1	5
PRMT1	SRSF4	5
PRMT1	SNRPE	5
PRMT1	RBM8A	5
PRMT1	SNRPD3	5
PRMT1	TFB2M	5
PRMT1	TIAL1	5
PRMT1	RBM15	5
PRMT1	PSME3	5
PRMT1	SNRPB	5
PRMT1	PWP1	5
PRMT1	SNRPD2	5
PRMT1	SNRPD1	5
PRMT1	SERBP1	5
PRMT1	TCERG1	5
PRMT1	ZC3H15	5
PRMT5	TCERG1	5
PRMT5	SNRPC	5
PRMT5	TDRKH	5
PRMT5	SF3A3	5
PRMT5	SNRPD2	5
PRMT5	PRPF8	5
PRMT5	SNRPD1	5
PRMT5	PSME3	5
PRMT5	SNRPE	5
PRMT5	SNRPD3	5
PRMT5	SNRNP70	5
PRMT5	SNW1	5
PRMT5	SNRPB	5
PRMT5	RIOK1	5
PRPF31	SNRPD3	5
PRPF31	RBM22	5
PRPF31	SF3B5	5
PRPF31	SNRPE	5
PRPF31	SNRNP70	5
PRPF31	SF3B1	5
PRPF31	SNRPB	5
PRPF31	SNRPC	5
PRPF31	SF3A1	5
PRPF31	SNRPD2	5
PRPF31	SART1	5
PRPF31	PRPF4	5
PRPF31	SNRPD1	5
PRPF31	SMU1	5
PRPF31	SF3B3	5
PRPF31	SF3A3	5
PRPF31	PRPF8	5
PRPF31	SF3A2	5
PRPF31	SNRPA	5
PRPF31	PWP1	5
PRPF31	SKIV2L2	5
PRPF31	SF3B6	5
PRPF31	RBM4	5
PRPF31	SART3	5
PRPF31	SNW1	5
PRPF31	TFB2M	5
PRPF31	USP39	5
PRPF31	SNRNP40	5
PRPF31	SNRPA1	5
PRPF31	SF3B2	5
PRPF31	RSL1D1	5
PRPF31	TRA2B	5
PRPF31	PUF60	5
PRPF31	SNRPB2	5
PRPF31	SNRNP200	5
PRPF31	PRPF40A	5
PRPF31	PRPF6	5
PRPF31	XRN2	5
PRPF31	ZCCHC8	5
PRPF31	TRMT1	5
PSMG2	STIP1	6
PTBP1	SMU1	5
PTBP1	SF3B1	5
PTBP1	SF3B5	5
PTBP1	SNRPB	5
PTBP1	RBM10	5
PTBP1	SRSF7	5
PTBP1	SNRPE	5
PTBP1	SF3B3	5
PTBP1	U2AF2	5
PTBP1	SNRNP200	5
PTBP1	SRSF10	5
PTBP1	SRSF4	5
PTBP1	RBM4	5
PTBP1	SNRPD2	5
PTBP1	SRRM1	5
PTBP1	RBM14	5
PTBP1	PUF60	5
PTBP1	SARNP	5
PTBP1	UPF1	5
PTBP1	SRSF5	5
PTBP1	RNPS1	5
PTBP1	RBM39	5
PTBP1	SNRNP70	5
PTBP1	STAU1	5
PTBP1	SNRPD3	5
PTBP1	SF1	5
PTBP1	SF3B6	5
PTBP1	SF3A3	5
PTBP1	PUM1	5
PTBP1	THOC2	5
PTBP1	SSB	5
PTBP1	SNRPC	5
PTBP1	SNRPB2	5
PTBP1	SRSF2	5
PTBP1	SNRPD1	5
PTBP1	TAF15	5
PTBP1	U2AFBP	5
PTBP1	SNRPA	5
PTBP1	TIAL1	5
PTBP1	RALY	5
PTBP1	RBM17	5
PTBP1	SRPK2	5
PTBP1	SRSF3	5
PTBP1	SRSF6	5
PTBP1	SNRPA1	5
PTBP1	SNRNP40	5
PTBP1	SRSF9	5
PTBP1	TRA2B	5
PTBP1	RBMX	5
PTBP1	SF3A1	5
PTBP1	SRRT	5
PTK2	WAS	7
PTK2	STRN	7
PTK2	PTPN12	7
PTK2	WASL	7
PTK2	UCHL1	7
PTK2	SYK	7
PTMA	SET	4
RAB22A	RABGAP1	20
RAB22A	VPS11	20
RAB22A	VPS13C	20
RAB22A	RABGAP1L	20
RAB22A	RAB3GAP1	20
RAD21	TES	4
RAE1	RANGAP1	6
RAE1	TPR	6
RAE1	SEH1L	6
RAE1	XPOT	6
RAE1	TNPO1	6
RAE1	RANBP2	6
RAE1	SON	6
RBBP4	WDR61	4
RBBP4	UBTF	4
RBBP4	RUVBL2	4
RBBP4	SAE1	4
RBBP4	WDR82	4
RBBP4	WHSC1	4
RBBP4	SYMPK	4
RBBP4	UBAP2L	4
RBBP4	SMARCE1	4
RBBP4	SET	4
RBBP4	TBL1XR1	4
RBBP4	SMARCC2	4
RBBP5	RUVBL2	4
RBBP5	RNF20	4
RBBP5	SMARCD2	4
RBBP5	WDR82	4
RBBP5	SMARCE1	4
RBBP5	WHSC1	4
RBBP5	UBE2M	4
RBBP7	SMARCC2	4
RBBP7	UBTF	4
RBBP7	SAE1	4
RBBP7	RUVBL2	4
RBBP7	UBE2M	4
RBBP7	SMARCE1	4
RBBP7	WDR82	4
RBBP7	SET	4
RBBP7	UBAP2L	4
RBBP7	TBL1XR1	4
RBBP7	SYMPK	4
RBX1	UFD1L	4
RBX1	USP7	4
RBX1	SKP1	4
RBX1	TCEB2	4
RBX1	TCEA1	4
RBX1	SYVN1	4
RBX1	VPRBP	4
RBX1	UBA3	4
RBX1	UBA2	4
RBX1	UBE2M	4
RBX1	SAE1	4
RBX1	UBE4A	4
RECQL	WRNIP1	4
RECQL	TOP3B	4
RFC3	UFD1L	4
RFC3	TMPO	4
RFC3	TUBG1	4
RFC4	SSBP1	4
RFC4	TUBG1	4
RFC4	UFD1L	4
RFC5	RUVBL2	4
RFC5	UBR4	4
RFC5	UFD1L	4
RFC5	TMPO	4
RPA1	UFD1L	4
RPA1	USP7	4
RPA1	TCEA1	4
RPA1	SUB1	4
RPA1	SSBP1	4
RPA1	TOP3B	4
RPA2	SMEK1	4
RPA2	TCEA1	4
RPA2	UFD1L	4
RPA2	UBTF	4
RPA2	USP7	4
RPA2	TOP3B	4
RPRD1B	UBR4	4
RPRD1B	SUPT5H	4
RPRD1B	RPRD2	4
RPRD1B	SUPT6H	4
RUVBL1	SNRPD3	5
RUVBL1	SNRNP200	5
RUVBL1	SRSF3	5
RUVBL1	SF3B3	5
RUVBL1	SSB	5
RUVBL1	SNRNP40	5
RUVBL1	SRRT	5
RUVBL1	SNRNP70	5
RUVBL1	SNRPE	5
RUVBL1	U2AF2	5
RUVBL1	SNRPD1	5
RUVBL1	SNRPD2	5
RUVBL1	UPF1	5
RUVBL1	SNRPC	5
RUVBL1	TAF15	5
RUVBL1	TRA2B	5
RUVBL1	XRN2	5
RUVBL1	TRMT112	5
SAFB	SF3B6	5
SAFB	TAF15	5
SAFB	USP39	5
SAFB	SRSF2	5
SAFB	SNRNP70	5
SAFB	SMU1	5
SAFB	SRRM1	5
SAFB	SRSF3	5
SAFB	SRSF11	5
SAFB	SF1	5
SAFB	SRRT	5
SAFB	THOC2	5
SAFB	SNRPD2	5
SAFB	SRSF7	5
SAFB	SRSF4	5
SAFB	SRSF6	5
SAFB	TRA2B	5
SAFB	SRSF5	5
SAFB	SSB	5
SAFB	U2AF2	5
SAFB	SRSF9	5
SAFB	TIAL1	5
SAFB	SNRPD3	5
SAFB	SNRPE	5
SAFB	SNRPA	5
SCD	SLC27A2	1
SCD	SQLE	1
SCD	SLC27A5	1
SERPINA11	SERPIND1	21
SF3B4	SNW1	5
SF3B4	USP39	5
SF3B4	SNRNP40	5
SF3B4	SRSF2	5
SF3B4	SF3B6	5
SF3B4	U2SURP	5
SF3B4	SNRPA1	5
SF3B4	U2AFBP	5
SF3B4	SNRPD1	5
SF3B4	TCERG1	5
SF3B4	SNRPC	5
SF3B4	ZCCHC8	5
SF3B4	U2AF2	5
SF3B4	SNRPB	5
SF3B4	SUPV3L1	5
SF3B4	SNRNP70	5
SF3B4	SNRPE	5
SF3B4	SNRPD2	5
SF3B4	SMU1	5
SF3B4	SNRPB2	5
SF3B4	SRSF6	5
SF3B4	SNRPD3	5
SF3B4	SNRPA	5
SF3B4	SRSF7	5
SF3B4	SF3B5	5
SF3B4	SNRNP200	5
SFPQ	XRN2	5
SFPQ	SRSF4	5
SFPQ	SNW1	5
SFPQ	SNRPA	5
SFPQ	THRAP3	5
SFPQ	WBP11	5
SFPQ	SRRT	5
SFPQ	SRSF9	5
SFPQ	TCERG1	5
SFPQ	SNRPA1	5
SFPQ	SRSF2	5
SFPQ	USP39	5
SFPQ	SNRPD1	5
SFPQ	SRSF11	5
SFPQ	SNRPD2	5
SFPQ	SRSF5	5
SFPQ	U2AF2	5
SFPQ	STAU1	5
SFPQ	SNRPE	5
SFPQ	TIAL1	5
SFPQ	TRA2B	5
SFPQ	SMU1	5
SFPQ	SRRM1	5
SFPQ	SRSF7	5
SFPQ	SRSF3	5
SFPQ	SNRPB	5
SFPQ	SRSF6	5
SFPQ	TAF15	5
SFPQ	SLTM	5
SFPQ	SNRNP70	5
SFPQ	SSB	5
SFPQ	SRSF10	5
SFPQ	SNRPD3	5
SIN3A	SMARCE1	4
SIN3A	SUPT5H	4
SIN3A	WHSC1	4
SIN3A	SMARCC2	4
SIN3A	TBL1XR1	4
SLC22A1	SULT1E1	2
SLC2A2	TTC36	1
SLC2A2	XPNPEP2	1
SLC2A2	TMPRSS6	1
SLC2A2	SLC37A4	1
SLCO1B1	SULT1A1	2
SLCO1B1	UGT1A4	2
SLCO1B1	UGT2B4	2
SLCO1B3	UGT2B15	2
SLCO2B1	UGT2B15	2
SMAD2	SMARCC2	4
SMARCA4	VBP1	4
SMARCA4	WHSC1	4
SMARCA4	SUPT5H	4
SMARCA4	UBTF	4
SMARCA4	SMARCD2	4
SMARCA4	TCEB2	4
SMARCA4	SMARCC2	4
SMARCA4	SYMPK	4
SMARCA4	SMARCE1	4
SMARCA4	SUPT6H	4
SMARCA5	SMARCD2	4
SMARCA5	SUPT6H	4
SMARCA5	SUPT5H	4
SMARCA5	TCEA1	4
SMARCA5	UBTF	4
SMARCA5	SYMPK	4
SMARCA5	SMARCE1	4
SMARCA5	SMARCC2	4
SMARCB1	UBA2	4
SMARCB1	SUPT6H	4
SMARCB1	VBP1	4
SMARCB1	SMARCD2	4
SMARCB1	TBL1XR1	4
SMARCB1	SMARCE1	4
SMARCB1	SMARCC2	4
SMARCB1	SYMPK	4
SMC1A	SUPT6H	4
SMC3	SUPT5H	4
SMC3	SUPT6H	4
SMC3	TSNAX	4
SORD	XDH	1
SRRM2	U2AF2	5
SRRM2	SRSF7	5
SRRM2	U2AFBP	5
SRRM2	SRSF3	5
SRRM2	SRSF2	5
SRRM2	SRSF11	5
SRRM2	SRSF6	5
SRRM2	ZRANB2	5
SRRM2	SRSF10	5
SRRM2	TRA2B	5
SRRM2	SRSF4	5
SRRM2	SRSF5	5
SRRM2	THRAP3	5
SRRM2	SRSF9	5
SSRP1	SUPT6H	4
SSRP1	TCEA1	4
SSRP1	TCEB2	4
SSRP1	UBTF	4
SSRP1	UBR5	4
SSRP1	UBA2	4
SSRP1	WDR61	4
SSRP1	SUPT5H	4
SSRP1	TUBG1	4
SULT2A1	UGT2B17	2
SULT2A1	UGT2B4	2
SULT2A1	UGT2B15	2
SULT2A1	UGT1A4	2
SUMO1	UBE2M	4
SUMO1	UBA2	4
SUMO1	UIMC1	4
SUMO1	UBA3	4
SUMO1	USP7	4
SUMO1	TCEB2	4
SUMO1	UFD1L	4
SUMO1	WHSC1	4
SUPT16H	SUPT6H	4
SUPT16H	UBR5	4
SUPT16H	TCEB2	4
SUPT16H	UBTF	4
SUPT16H	UBE4A	4
SUPT16H	WDR61	4
SUPT16H	TCEA1	4
SUPT16H	SUPT5H	4
TFRC	VPS45	7
TFRC	VPS26A	7
TFRC	VAMP7	7
TGM2	TUBB4A	7
THY1	UCHL1	7
TJP1	WASL	7
TJP1	TJP3	7
TJP1	TUBB4A	7
TOP1	TOP3B	4
TOP1	UBTF	4
TRIM28	UBR5	4
TRIM28	UBE2M	4
TRIM28	WDR61	4
TRIM28	UBA2	4
TRIM28	UBE2H	4
TRIM28	UBTF	4
TRRAP	USP7	4
TSG101	VPS18	7
TSG101	VPS26A	7
TSG101	VAMP7	7
TSG101	YKT6	7
UBE2I	UIMC1	4
UBE2I	UFD1L	4
UBE2I	WHSC1	4
UBE2I	USP7	4
UGP2	UXS1	1
UNG	VPRBP	4
VPS33B	VPS52	14
VPS51	ZNF787	14
VPS51	VPS52	14
WDR5	WHSC1	4
WDR5	WDR82	4
WNK1	WNK3	22
XPO1	ZW10	6
XPO1	XPOT	6
XPO4	XPOT	6
XPO5	ZW10	6
XPO5	XPOT	6
AADAT	ABAT	1
ABCB11	ABCC3	2
ABCD1	ACAA1	1
ACAD11	ACADL	1
ACAA1	ACADL	1
ACACB	ACADL	1
ACAA2	ACADL	1
ACAD11	ACADM	1
ACACB	ACADM	1
ACAA2	ACADM	1
ACADL	ACADM	1
ACAA1	ACADM	1
ACACB	ACLY	1
ACADM	ACLY	1
ACAA1	ACLY	1
ACAA2	ACLY	1
ACOT13	ACOT7	1
AAK1	ACOT7	1
ACOT12	ACOT7	1
ACACB	ACSL1	1
ACOX2	ACSL1	1
ACOT7	ACSL1	1
ACLY	ACSL1	1
ACOT13	ACSL1	1
ACOT8	ACSL1	1
ACADSB	ACSL1	1
ACADL	ACSL1	1
ACAA2	ACSL1	1
ACADS	ACSL1	1
ABCD1	ACSL1	1
ACAA1	ACSL1	1
ACADM	ACSL1	1
ACOX2	ACSL3	1
ACOT13	ACSL3	1
ACAA2	ACSL3	1
ABCD1	ACSL3	1
ACAA1	ACSL3	1
ACADSB	ACSL3	1
ACADM	ACSL3	1
ACADL	ACSL3	1
ACADS	ACSL3	1
ACOT8	ACSL3	1
ACSL1	ACSL3	1
ACSL1	ACSL5	1
ACADS	ACSL5	1
ACOX2	ACSL5	1
ACADL	ACSL5	1
ACLY	ACSL5	1
ACAA2	ACSL5	1
ACSL4	ACSL5	1
ACOT7	ACSL5	1
ACACB	ACSL5	1
ACAA1	ACSL5	1
ACOT8	ACSL5	1
ABCD1	ACSL5	1
ACADSB	ACSL5	1
ACSL3	ACSL5	1
ACADM	ACSL5	1
ACADS	ACSM3	1
ACSL3	ACSM3	1
ACADS	ACSS2	1
ACAA1	ACSS2	1
ACSL1	ACSS2	1
ABAT	ACSS2	1
ACSL3	ACSS2	1
ACLY	ACSS2	1
ACSL5	ACSS2	1
ACOT12	ACSS2	1
ACAA2	ACSS2	1
ACSS1	ACSS2	1
ACACB	ACSS2	1
ADH1A	ADH1B	2
ADH1B	ADH4	2
ADH1A	ADH4	2
ADH1C	ADH4	2
ADHFE1	AKR1B10	1
ADSS	AKR1B10	1
AGXT2	ALDH2	1
ACSF3	ALDH2	1
AKR1B10	ALDH2	1
ACSS3	ALDH2	1
ACADS	ALDH2	1
ACSS2	ALDH2	1
ABAT	ALDH2	1
ACOT12	ALDH2	1
ACSS1	ALDH2	1
ALDH1B1	ALDH2	1
ANP32A	APEX1	4
AGRN	APOE	7
ADIPOQ	APOE	7
ADH4	ARFIP1	2
ACY1	ARG1	1
AASS	ARG1	1
ALDH4A1	ARG1	1
ACLY	ASL	1
ABAT	ASL	1
AGXT2	ASL	1
ALDH4A1	ASL	1
ACY1	ASL	1
AASS	ASL	1
ARG1	ASL	1
BAG2	BAG3	6
AHSA1	BAG3	6
ALDOB	BHMT	1
ALDH1B1	BHMT	1
ALDH1L1	BHMT	1
ABCD1	CAT	1
AGL	CAT	1
BCAT2	CAT	1
ACADS	CAT	1
ACOX2	CAT	1
ALDH8A1	CAT	1
ACADL	CAT	1
ALDH4A1	CAT	1
ABAT	CAT	1
ARG1	CAT	1
ALDH2	CAT	1
ACOT8	CAT	1
ACAD11	CAT	1
ACSL1	CAT	1
ACSL5	CAT	1
AGXT2	CAT	1
ACAA1	CAT	1
ALDH1B1	CAT	1
BDH2	CAT	1
ALDOB	CAT	1
AIFM2	CAT	1
ACAA2	CAT	1
ACADM	CAT	1
BANF1	CBX3	4
ANXA2	CD151	7
CD163	CD40	7
AOC3	CD40	7
CD38	CD40	7
CD46	CD81	7
CD40	CD81	7
CD151	CD81	7
CD59	CD81	7
ANXA2	CD81	7
APOE	CD81	7
CD38	CD81	7
BUB3	CDK2	4
CDC5L	CDK2	4
ANAPC5	CDK2	4
ANAPC1	CDK2	4
ACTL6A	CDK2	4
BCCIP	CDK2	4
ANAPC2	CDK2	4
CCNY	CDK2	4
ANAPC7	CDK2	4
CBX3	CDK9	4
CDC73	CDK9	4
BCCIP	CDK9	4
CDK6	CDK9	4
BANF1	CDK9	4
CDK2	CDK9	4
CCNY	CDK9	4
CDC5L	CDK9	4
ALYREF	CELF1	5
AGO2	CELF1	5
CA5A	CES1	2
ABCB1	CES1	2
APOE	CFH	7
CD59	CFH	7
CBX3	CHD1L	4
CDC5L	CHD1L	4
CDK2	CHD1L	4
BCLAF1	CHD4	5
COL15A1	COL18A1	12
AEBP1	COL1A1	12
COL18A1	COL1A1	12
COL15A1	COL1A1	12
ASPN	COL1A1	12
ADH4	COMT	2
ADH6	COMT	2
ADH1C	COMT	2
ABCB1	COMT	2
ADH1B	COMT	2
ADH1A	COMT	2
BHMT	CPS1	1
ADSSL1	CPS1	1
AGXT2	CPS1	1
ASS1	CPS1	1
AASS	CPS1	1
ARG1	CPS1	1
ASL	CPS1	1
ACY1	CPS1	1
ADSS	CPS1	1
ALYREF	CPSF7	5
CPSF6	CPSF7	5
CPSF1	CPSF7	5
ACADM	CRYL1	1
ACADSB	CRYL1	1
ACAA2	CRYL1	1
ACADS	CRYL1	1
ACSL5	CRYL1	1
ACAA1	CRYL1	1
ARFGEF2	CSE1L	6
ACTL6A	CUL4B	4
CHD1L	CUL4B	4
COPS7B	CUL4B	4
CBX3	CUL4B	4
ABCB1	CYP1A2	2
ABCB11	CYP1A2	2
CES1	CYP1A2	2
AOX1	CYP1A2	2
COMT	CYP1A2	2
AOX1	CYP2A6	2
ABCB1	CYP2A6	2
CYP1A2	CYP2A6	2
ADH1B	CYP2A6	2
COMT	CYP2A6	2
COMT	CYP2B6	2
ABCC3	CYP2B6	2
ABCB11	CYP2B6	2
ABCB1	CYP2B6	2
AOX1	CYP2B6	2
ALOX5	CYP2B6	2
CYP1A2	CYP2B6	2
ATP2B4	CYP2B6	2
CES1	CYP2B6	2
CYP2A6	CYP2B6	2
AOX1	CYP2C8	2
ABCB11	CYP2C8	2
ABCB1	CYP2C8	2
CYP2B6	CYP2C8	2
ALOX5	CYP2C8	2
CES1	CYP2C8	2
CYP1A2	CYP2C8	2
CYP2B6	CYP2C9	2
CES1	CYP2C9	2
CES2	CYP2C9	2
AOX1	CYP2C9	2
ALOX5	CYP2C9	2
CYP1A2	CYP2C9	2
CYP2A6	CYP2C9	2
ABCB11	CYP2C9	2
CYP2C8	CYP2C9	2
COMT	CYP2C9	2
ABCB1	CYP2C9	2
ABCC3	CYP2C9	2
COMT	CYP2D6	2
ADH1B	CYP2D6	2
CYP2A6	CYP2D6	2
CES1	CYP2D6	2
ABCB1	CYP2D6	2
AOX1	CYP2D6	2
CYP2C9	CYP2E1	2
ADH1B	CYP2E1	2
ADH1C	CYP2E1	2
ADH4	CYP2E1	2
ADH1A	CYP2E1	2
ABCB11	CYP2E1	2
ALOX5	CYP2E1	2
CYP2B6	CYP2E1	2
CYP1A2	CYP2E1	2
AOX1	CYP2E1	2
CYP2A6	CYP2E1	2
CES1	CYP2E1	2
ADH6	CYP2E1	2
ABCB1	CYP2E1	2
CYP2C8	CYP2E1	2
COMT	CYP2E1	2
CYP2B6	CYP2J2	2
CYP2C8	CYP2J2	2
CYP2C9	CYP2J2	2
CES1	CYP2J2	2
CYP1A2	CYP2J2	2
ABCB1	CYP2J2	2
CYP2E1	CYP2J2	2
CES2	CYP2J2	2
ALOX5	CYP2J2	2
CYP2E1	CYP3A4	2
ABCB1	CYP3A4	2
AKR1D1	CYP3A4	2
CES1	CYP3A4	2
CYP2B6	CYP3A4	2
COMT	CYP3A4	2
CYP2C8	CYP3A4	2
CES2	CYP3A4	2
AOX1	CYP3A4	2
CYP2D6	CYP3A4	2
ABCC3	CYP3A4	2
CYP2J2	CYP3A4	2
CYP2A6	CYP3A4	2
CYP2C9	CYP3A4	2
ABCB11	CYP3A4	2
CYP1A2	CYP3A4	2
COMT	CYP3A5	2
CYP2D6	CYP3A5	2
CYP2C9	CYP3A5	2
CYP2J2	CYP3A5	2
CYP2B6	CYP3A5	2
CYP2A6	CYP3A5	2
AOX1	CYP3A5	2
CYP3A4	CYP3A5	2
CYP2C8	CYP3A5	2
ABCB1	CYP3A5	2
CES1	CYP3A5	2
CYP1A2	CYP3A5	2
CYP2E1	CYP3A5	2
ABCC3	CYP7A1	2
ABCB1	CYP7A1	2
ABCB11	CYP7A1	2
CYP3A4	CYP7A1	2
CYP2E1	CYP7A1	2
CYP3A5	CYP7A1	2
CYP2B6	CYP7A1	2
CYP3A7	CYP7A1	2
BAAT	CYP7A1	2
CYP1A2	CYP7A1	2
AKR1D1	CYP7A1	2
CYP4A22	CYP7A1	2
AKR1C4	CYP8B1	2
BAAT	CYP8B1	2
ABCB11	CYP8B1	2
CYP3A4	CYP8B1	2
ABCC3	CYP8B1	2
AKR1D1	CYP8B1	2
CYP4A22	CYP8B1	2
CBX3	DAXX	4
ADSS	DCXR	1
CRYL1	DCXR	1
AKR1B10	DCXR	1
ALDH6A1	DCXR	1
ABAT	DCXR	1
ADSSL1	DCXR	1
ACAD11	DCXR	1
CAT	DCXR	1
CEBPZ	DDX17	5
DDX1	DDX17	5
ATXN2L	DDX17	5
ALYREF	DDX17	5
ATXN2	DDX17	5
CPSF6	DDX17	5
AGO2	DDX17	5
DDX1	DDX3X	5
CSTF1	DDX3X	5
CNOT1	DDX3X	5
ATXN2L	DDX3X	5
CAPRIN1	DDX3X	5
AGO2	DDX3X	5
ASCC3	DDX3X	5
ALYREF	DDX3X	5
DDX18	DDX3X	5
CTPS2	DDX3X	5
DDX17	DDX3X	5
DDX39B	DDX3X	5
ATXN2	DDX3X	5
DDX21	DDX3X	5
ATXN2L	DDX5	5
CEBPZ	DDX5	5
DDX17	DDX5	5
CPSF6	DDX5	5
DDX18	DDX5	5
DDX49	DDX5	5
DDX3X	DDX5	5
ALYREF	DDX5	5
DDX21	DDX5	5
DDX1	DDX5	5
CELF1	DDX5	5
CHD4	DDX5	5
CTPS2	DDX5	5
AGO2	DDX5	5
DDX23	DDX5	5
ATXN2	DDX5	5
ATXN2	DHX9	5
CTNNBL1	DHX9	5
CHD4	DHX9	5
DDX56	DHX9	5
DDX17	DHX9	5
DDX46	DHX9	5
DDX5	DHX9	5
DDX1	DHX9	5
DDX23	DHX9	5
DDX6	DHX9	5
DHX15	DHX9	5
DDX39B	DHX9	5
DHX36	DHX9	5
DDX54	DHX9	5
DDX3X	DHX9	5
DDX18	DHX9	5
AGO2	DHX9	5
BCLAF1	DHX9	5
CPSF6	DHX9	5
ALYREF	DHX9	5
DDX21	DHX9	5
DDX39A	DHX9	5
DDX49	DHX9	5
ADIPOQ	DPP4	7
CD38	DPP4	7
APOE	DPP4	7
AGXT2	DPYS	1
BDH1	DPYS	1
BHMT	DPYS	1
CPS1	DPYS	1
ACAA1	DPYS	1
BDH2	ECHS1	1
ACSL1	ECHS1	1
ADHFE1	ECHS1	1
ALDOB	ECHS1	1
DBT	ECHS1	1
ACADM	ECHS1	1
ACAA2	ECHS1	1
ACOT13	ECHS1	1
CAT	ECHS1	1
ACOX2	ECHS1	1
BCKDHA	ECHS1	1
CRYL1	ECHS1	1
ACAA1	ECHS1	1
ALDH2	ECHS1	1
ABHD14B	ECHS1	1
ALDH6A1	ECHS1	1
BDH1	ECHS1	1
ACADS	ECHS1	1
ACADL	ECHS1	1
DCXR	ECHS1	1
ACADSB	ECHS1	1
ABCD1	ECHS1	1
CUL4B	EHMT2	4
ANAPC7	EHMT2	4
CBX3	EHMT2	4
ANAPC2	EHMT2	4
DPY30	EHMT2	4
BANF1	EHMT2	4
ANAPC1	EHMT2	4
CDC73	EHMT2	4
CARM1	EHMT2	4
ANAPC5	EHMT2	4
CELF1	EIF2S2	5
DHX29	EIF2S2	5
DRG1	EIF2S2	5
BZW1	EIF2S2	5
EDC4	ELAVL1	5
EIF3G	ELAVL1	5
DDX39A	ELAVL1	5
DDX5	ELAVL1	5
CAPRIN1	ELAVL1	5
EFTUD2	ELAVL1	5
AGO2	ELAVL1	5
CPSF6	ELAVL1	5
DNAJC8	ELAVL1	5
EIF3B	ELAVL1	5
CHD4	ELAVL1	5
CSTF2	ELAVL1	5
